  6394.480 607.01214     0.309  -3.06400               7.720
  6394.517 607.01214     0.309  -2.70400               7.720
  6394.532 607.01215     0.344  -2.49000               7.720
  6394.591 607.01215     0.344  -3.06800               7.720
  6394.700 607.01215     0.256  -3.32000               7.720
  6394.716 607.01215     0.256  -2.87000               7.720
  6394.826 607.01315     0.338  -2.65000               7.720
  6394.870 607.01315     0.141  -3.55700               7.720
  6394.940 607.01315     0.141  -2.89600               7.720
  6395.097 607.01314     0.252  -3.47900               7.720
  6395.429 607.01314     0.260  -2.77700               7.720
  6395.450 607.01314     0.260  -3.35400               7.720
  6395.478 607.01215     0.259  -3.29900               7.720
  6395.497 607.01215     0.259  -2.78600               7.720
  6395.513 607.01315     1.300  -1.57900               7.720
  6395.563 607.01315     0.215  -3.85900               7.720
  6395.614 607.01315     0.229  -2.45900               7.720
  6395.617 607.01215     0.318  -2.52400               7.720
  6395.648 607.01315     0.215  -2.45900               7.720
  6395.853 607.01214     0.328  -2.72400               7.720
  6395.911 607.01314     0.301  -2.63100               7.720
  6395.955 607.01314     0.301  -3.03100               7.720
  6395.984 607.01314     0.222  -3.64100               7.720
  6396.061 607.01314     0.442  -2.59300               7.720
  6396.074 607.01314     0.222  -2.79700               7.720
  6396.088 607.01215     0.290  -2.44500               7.720
  6396.127 607.01215     0.290  -3.29100               7.720
  6396.333 607.01214     0.360  -3.34000               7.720
  6396.383 607.01214     0.360  -2.17600               7.720
  6396.393 607.01214     0.441  -2.33400               7.720
  6396.487 607.01215     0.262  -3.28200               7.720
  6396.508 607.01215     0.262  -2.71200               7.720
  6396.635 607.01314     0.315  -2.38800               7.720
  6396.873 607.01215     0.270  -3.00300               7.720
  6396.881 607.01215     0.251  -3.60900               7.720
  6396.941 607.01314     0.416  -3.47500               7.720
  6397.201 607.01214     0.469  -2.30500               7.720
  6397.272 607.01214     0.469  -3.18400               7.720
  6397.398 607.01314     0.264  -2.70600               7.720
  6397.410 607.01214     0.289  -3.46300               7.720
  6397.421 607.01314     0.264  -3.33100               7.720
  6397.447 607.01314     0.237  -2.78900               7.720
  6397.462 607.01214     0.593  -2.55200               7.720
  6397.531 607.01315     0.100  -3.88900               7.720
  6397.604 607.01215     0.353  -2.46700               7.720
  6397.666 607.01215     0.353  -3.07600               7.720
  6397.723 607.01215     0.266  -3.27100               7.720
  6397.748 607.01215     0.266  -2.64700               7.720
  6397.781 607.01215     0.326  -2.49900               7.720
  6397.867 607.01314     0.255  -3.34600               7.720
  6398.005 607.01214     0.381  -2.15400               7.720
  6398.009 607.01314     0.308  -2.59900               7.720
  6398.011 607.01215     0.254  -3.66900               7.720
  6398.056 607.01314     0.309  -3.03500               7.720
  6398.060 607.01214     0.381  -3.36800               7.720
  6398.108 607.01215     0.254  -2.77000               7.720
  6398.215 607.01215     0.252  -3.40300               7.720
  6398.225 607.01215     0.252  -3.74000               7.720
  6398.317 607.01214     0.455  -2.29700               7.720
  6398.536 607.01215     0.488  -2.57700               7.720
  6398.629 607.01215     0.353  -2.36700               7.720
  6398.902 607.01214     0.316  -3.06700               7.720
  6398.940 607.01214     0.316  -2.66800               7.720
  6398.983 607.01314     0.331  -2.38800               7.720
  6399.111 607.01214     0.333  -2.61200               7.720
  6399.127 607.01315     1.317  -1.57900               7.720
  6399.139 607.01215     0.297  -2.40500               7.720
  6399.181 607.01215     0.297  -3.29100               7.720
  6399.185 607.01215     0.270  -3.26400               7.720
  6399.212 607.01314     0.462  -2.59600               7.720
  6399.212 607.01215     0.270  -2.59000               7.720
  6399.537 607.01314     0.268  -2.64200               7.720
  6399.564 607.01314     0.268  -3.31300               7.720
  6399.784 607.01215     0.254  -3.28800               7.720
  6399.797 607.01215     0.254  -3.52800               7.720
  6399.801 607.01214     0.346  -2.71900               7.720
  6399.918 607.01314     0.264  -2.84000               7.720
  6399.941 607.01314     0.260  -2.89100               7.720
  6399.963 607.01315     0.338  -2.63400               7.720
  6400.055 607.01315     0.164  -2.86500               7.720
  6400.117 607.01314     0.268  -2.79300               7.720
  6400.159 607.01215     0.335  -2.47500               7.720
  6400.187 607.01314     0.257  -2.94600               7.720
  6400.294 607.01314     0.316  -2.56800               7.720
  6400.337 607.01215     0.269  -2.76300               7.720
  6400.343 607.01314     0.316  -3.04000               7.720
  6400.522 607.01215     0.274  -2.94200               7.720
  6400.537 607.01314     0.272  -2.75000               7.720
  6400.660 607.01314     0.255  -3.00800               7.720
  6400.756 607.01214     0.371  -3.34900               7.720
  6400.805 607.01314     0.257  -3.23900               7.720
  6400.809 607.01214     0.371  -2.15400               7.720
  6400.871 607.01215     0.363  -2.44400               7.720
  6400.872 607.01215     0.274  -3.25900               7.720
  6400.903 607.01215     0.274  -2.53700               7.720
  6400.934 607.01315     0.152  -3.56400               7.720
  6400.935 607.01215     0.363  -3.08500               7.720
  6401.007 607.01315     0.152  -2.87500               7.720
  6401.102 607.01214     0.461  -2.33400               7.720
  6401.177 607.01314     0.277  -2.71000               7.720
  6401.279 607.01315     0.355  -2.63800               7.720
  6401.285 607.01314     0.169  -3.96000               7.720
  6401.360 607.01314     0.252  -3.07500               7.720
  6401.589 607.01215     0.256  -3.21300               7.720
  6401.604 607.01215     0.256  -3.37500               7.720
  6401.654 607.01315     0.229  -2.44400               7.720
  6401.748 607.01215     0.371  -2.36700               7.720
  6401.851 607.01314     0.272  -2.58500               7.720
  6401.880 607.01314     0.272  -3.30100               7.720
  6401.963 607.01315     0.243  -2.44400               7.720
  6402.033 607.01314     0.283  -2.67300               7.720
  6402.289 607.01314     0.251  -3.15100               7.720
  6402.376 607.01215     0.303  -2.36800               7.720
  6402.395 607.01215     0.509  -2.58000               7.720
  6402.412 607.01214     0.483  -2.28900               7.720
  6402.420 607.01215     0.303  -3.29300               7.720
  6402.460 607.01214     0.295  -3.45300               7.720
  6402.485 607.01214     0.483  -3.19300               7.720
  6402.749 607.01215     0.344  -2.45300               7.720
  6402.764 607.01214     0.616  -2.55500               7.720
  6402.766 607.01314     0.324  -2.54000               7.720
  6402.784 607.01215     0.279  -3.25700               7.720
  6402.817 607.01215     0.279  -2.49000               7.720
  6402.818 607.01314     0.324  -3.04600               7.720
  6403.106 607.01214     0.392  -2.13200               7.720
  6403.107 607.01314     0.288  -2.63900               7.720
  6403.163 607.01214     0.392  -3.37700               7.720
  6403.167 607.01214     0.469  -2.28300               7.720
  6403.449 607.01314     0.249  -3.23800               7.720
  6403.487 607.01314     0.237  -3.64900               7.720
  6403.551 607.01214     0.324  -3.07200               7.720
  6403.579 607.01314     0.237  -2.78100               7.720
  6403.592 607.01214     0.324  -2.63400               7.720
  6403.628 607.01215     0.259  -3.16100               7.720
  6403.647 607.01215     0.259  -3.25600               7.720
  6403.672 607.01314     0.462  -2.58300               7.720
  6403.798 607.01315     1.317  -1.56800               7.720
  6403.911 607.01314     0.260  -3.14800               7.720
  6404.033 607.01315     0.110  -3.89300               7.720
  6404.073 607.01314     0.331  -2.37500               7.720
  6404.335 607.01215     0.373  -2.42300               7.720
  6404.340 607.01314     0.277  -2.53300               7.720
  6404.349 607.01215     0.279  -2.88500               7.720
  6404.372 607.01314     0.277  -3.29200               7.720
  6404.396 607.01314     0.295  -2.60700               7.720
  6404.402 607.01215     0.373  -3.09300               7.720
  6404.561 607.01214     0.341  -2.58300               7.720
  6404.841 607.01314     0.248  -3.33300               7.720
  6404.916 607.01215     0.284  -3.25900               7.720
  6404.953 607.01215     0.284  -2.44600               7.720
  6404.975 607.01214     0.346  -2.71200               7.720
  6405.308 607.01314     0.251  -2.77400               7.720
  6405.401 607.01214     0.381  -3.35900               7.720
  6405.429 607.01314     0.332  -2.51300               7.720
  6405.453 607.01214     0.461  -2.32300               7.720
  6405.456 607.01214     0.381  -2.13300               7.720
  6405.484 607.01314     0.333  -3.05200               7.720
  6405.553 607.01215     0.353  -2.43100               7.720
  6405.800 607.01215     0.311  -2.33400               7.720
  6405.847 607.01215     0.311  -3.29700               7.720
  6405.899 607.01215     0.262  -3.12300               7.720
  6405.899 607.01314     0.301  -2.57700               7.720
  6405.921 607.01215     0.262  -3.15700               7.720
  6406.018 607.01215     0.269  -3.67800               7.720
  6406.118 607.01215     0.269  -2.75500               7.720
  6406.327 607.01315     0.355  -2.62300               7.720
  6406.467 607.01314     0.248  -3.43300               7.720
  6406.573 607.01215     0.371  -2.35600               7.720
  6406.662 607.01215     0.509  -2.56800               7.720
  6406.728 607.01315     0.176  -2.84600               7.720
  6406.730 607.01214     0.616  -2.54300               7.720
  6406.737 607.01314     0.349  -2.37500               7.720
  6407.006 607.01314     0.283  -2.48600               7.720
  6407.042 607.01314     0.283  -3.28600               7.720
  6407.107 607.01314     0.482  -2.58600               7.720
  6407.187 607.01314     0.264  -3.07000               7.720
  6407.207 607.01315     0.164  -3.57300               7.720
  6407.232 607.01215     0.256  -3.77400               7.720
  6407.271 607.01215     0.290  -3.26000               7.720
  6407.282 607.01315     0.164  -2.85600               7.720
  6407.309 607.01215     0.290  -2.40600               7.720
  6407.615 607.01314     0.309  -2.54800               7.720
  6407.720 607.01315     1.335  -1.56800               7.720
  6407.745 607.01214     0.302  -3.44700               7.720
  6407.785 607.01314     0.249  -3.42900               7.720
  6407.792 607.01314     0.249  -3.25200               7.720
  6407.836 607.01214     0.498  -2.27500               7.720
  6407.863 607.01314     0.251  -3.38300               7.720
  6407.864 607.01315     0.243  -2.42900               7.720
  6407.873 607.01314     0.251  -3.09000               7.720
  6407.913 607.01214     0.498  -3.20200               7.720
  6407.935 607.01315     0.373  -2.62700               7.720
  6407.939 607.01314     0.248  -3.48300               7.720
  6407.944 607.01314     0.248  -3.50700               7.720
  6407.997 607.01215     0.384  -2.40200               7.720
  6408.067 607.01215     0.384  -3.10200               7.720
  6408.173 607.01314     0.252  -3.34400               7.720
  6408.186 607.01314     0.252  -2.96700               7.720
  6408.237 607.01214     0.483  -2.26800               7.720
  6408.282 607.01314     0.341  -2.48800               7.720
  6408.340 607.01314     0.341  -3.05900               7.720
  6408.357 607.01215     0.284  -2.83500               7.720
  6408.404 607.01215     0.266  -3.09500               7.720
  6408.414 607.01214     0.404  -2.11200               7.720
  6408.428 607.01215     0.266  -3.07400               7.720
  6408.428 607.01214     0.333  -3.07700               7.720
  6408.472 607.01214     0.333  -2.60200               7.720
  6408.474 607.01214     0.404  -3.38600               7.720
  6408.511 607.01315     0.258  -2.42900               7.720
  6408.569 607.01215     0.363  -2.41000               7.720
  6408.691 607.01215     0.285  -2.74900               7.720
  6408.714 607.01314     0.255  -3.31500               7.720
  6408.729 607.01314     0.255  -2.86800               7.720
  6409.250 607.01214     0.364  -2.70700               7.720
  6409.412 607.01215     0.318  -2.30200               7.720
  6409.462 607.01215     0.318  -3.30000               7.720
  6409.483 607.01314     0.257  -3.29200               7.720
  6409.501 607.01314     0.257  -2.78400               7.720
  6409.545 607.01314     0.316  -2.52200               7.720
  6409.845 607.01215     0.297  -3.26400               7.720
  6409.853 607.01314     0.288  -2.44200               7.720
  6409.886 607.01215     0.297  -2.36900               7.720
  6409.891 607.01314     0.288  -3.28500               7.720
  6410.002 607.01215     0.389  -2.35600               7.720
  6410.215 607.01214     0.351  -2.55500               7.720
  6410.268 607.01214     0.392  -3.36800               7.720
  6410.326 607.01214     0.392  -2.11200               7.720
  6410.466 607.01214     0.482  -2.32300               7.720
  6410.480 607.01314     0.260  -3.27600               7.720
  6410.501 607.01314     0.260  -2.71000               7.720
  6410.532 607.01215     0.259  -3.66800               7.720
  6410.635 607.01314     0.268  -3.00000               7.720
  6410.749 607.01315     0.120  -3.89900               7.720
  6410.805 607.01215     0.530  -2.57100               7.720
  6410.891 607.01314     0.249  -3.60500               7.720
  6411.136 607.01215     0.270  -3.07400               7.720
  6411.163 607.01215     0.270  -3.00100               7.720
  6411.206 607.01314     0.251  -3.65800               7.720
  6411.302 607.01314     0.251  -2.76600               7.720
  6411.328 607.01314     0.351  -2.46400               7.720
  6411.389 607.01314     0.351  -3.06700               7.720
  6411.503 607.01314     0.483  -2.57300               7.720
  6411.686 607.01314     0.324  -2.49600               7.720
  6411.703 607.01314     0.264  -3.26500               7.720
  6411.727 607.01314     0.264  -2.64500               7.720
  6411.729 607.01314     0.349  -2.36300               7.720
  6411.798 607.01215     0.373  -2.39100               7.720
  6411.859 607.01215     0.395  -2.38200               7.720
  6411.932 607.01215     0.395  -3.11000               7.720
  6412.213 607.01314     0.251  -3.39800               7.720
  6412.223 607.01314     0.251  -3.73600               7.720
  6412.309 607.01315     1.335  -1.55700               7.720
  6412.314 607.01214     0.640  -2.54600               7.720
  6412.548 607.01215     0.290  -2.78900               7.720
  6412.638 607.01215     0.303  -3.27000               7.720
  6412.683 607.01215     0.303  -2.33500               7.720
  6412.881 607.01314     0.295  -2.40300               7.720
  6412.898 607.01315     0.373  -2.61200               7.720
  6412.922 607.01314     0.295  -3.28300               7.720
  6413.150 607.01314     0.268  -3.25600               7.720
  6413.177 607.01314     0.268  -2.58700               7.720
  6413.217 607.01215     0.326  -2.27200               7.720
  6413.265 607.01214     0.309  -3.44500               7.720
  6413.270 607.01215     0.326  -3.30600               7.720
  6413.380 607.01314     0.266  -2.75900               7.720
  6413.476 607.01214     0.513  -2.26100               7.720
  6413.530 607.01214     0.498  -2.25400               7.720
  6413.533 607.01214     0.341  -3.08300               7.720
  6413.555 607.01214     0.513  -3.21000               7.720
  6413.568 607.01315     0.272  -3.36000               7.720
  6413.579 607.01214     0.341  -2.57300               7.720
  6413.600 607.01315     0.189  -2.82800               7.720
  6413.645 607.01315     0.278  -3.35600               7.720
  6413.662 607.01315     0.268  -3.36500               7.720
  6413.687 607.01315     0.176  -3.58100               7.720
  6413.765 607.01315     0.176  -2.83700               7.720
  6413.770 607.01314     0.252  -3.28300               7.720
  6413.783 607.01314     0.252  -3.52400               7.720
  6413.903 607.01315     0.283  -3.35700               7.720
  6413.930 607.01315     0.263  -3.37300               7.720
  6413.932 607.01214     0.416  -2.09300               7.720
  6413.994 607.01214     0.416  -3.39500               7.720
  6414.040 607.01314     0.333  -2.47300               7.720
  6414.069 607.01215     0.262  -3.59700               7.720
  6414.101 607.01215     0.274  -3.06000               7.720
  6414.131 607.01215     0.274  -2.93600               7.720
  6414.246 607.01215     0.285  -3.68600               7.720
  6414.259 607.01314     0.272  -2.93900               7.720
  6414.282 607.01315     0.258  -2.41500               7.720
  6414.330 607.01214     0.364  -2.69900               7.720
  6414.333 607.01315     0.289  -3.35800               7.720
  6414.349 607.01215     0.285  -2.74100               7.720
  6414.369 607.01315     0.260  -3.38600               7.720
  6414.567 607.01314     0.360  -2.44100               7.720
  6414.631 607.01314     0.360  -3.07500               7.720
  6414.705 607.01314     0.367  -2.36300               7.720
  6414.739 607.01215     0.389  -2.34400               7.720
  6414.748 607.01214     0.482  -2.31300               7.720
  6414.796 607.01315     0.391  -2.61600               7.720
  6414.821 607.01314     0.272  -3.25200               7.720
  6414.850 607.01314     0.272  -2.53500               7.720
  6414.943 607.01315     0.296  -3.36000               7.720
  6414.977 607.01315     0.256  -3.40300               7.720
  6415.013 607.01215     0.530  -2.55900               7.720
  6415.221 607.01314     0.503  -2.57600               7.720
  6415.238 607.01215     0.384  -2.37200               7.720
  6415.260 607.01315     0.273  -2.41500               7.720
  6415.357 607.01214     0.404  -3.37900               7.720
  6415.417 607.01214     0.404  -2.09300               7.720
  6415.559 607.01314     0.255  -3.20800               7.720
  6415.575 607.01314     0.255  -3.37200               7.720
  6415.650 607.01215     0.311  -3.27500               7.720
  6415.697 607.01215     0.311  -2.30300               7.720
  6415.732 607.01315     0.303  -3.36400               7.720
  6415.754 607.01315     0.253  -3.42700               7.720
  6415.920 607.01215     0.407  -2.36400               7.720
  6415.997 607.01215     0.407  -3.11800               7.720
  6416.075 607.01214     0.360  -2.52900               7.720
  6416.093 607.01314     0.301  -2.36600               7.720
  6416.137 607.01314     0.301  -3.28500               7.720
  6416.235 607.01214     0.640  -2.53500               7.720
  6416.537 607.01315     1.352  -1.55700               7.720
  6416.604 607.01314     0.341  -2.45000               7.720
  6416.695 607.01315     0.250  -3.45700               7.720
  6416.703 607.01315     0.310  -3.36900               7.720
  6416.712 607.01314     0.277  -3.25100               7.720
  6416.745 607.01314     0.277  -2.48700               7.720
  6416.925 607.01215     0.297  -2.74600               7.720
  6417.213 607.01215     0.335  -2.24400               7.720
  6417.263 607.01215     0.301  -2.73500               7.720
  6417.269 607.01215     0.335  -3.31300               7.720
  6417.292 607.01215     0.279  -3.05000               7.720
  6417.325 607.01215     0.279  -2.87900               7.720
  6417.581 607.01314     0.257  -3.15500               7.720
  6417.599 607.01314     0.257  -3.25400               7.720
  6417.674 607.01315     0.130  -3.90700               7.720
  6417.801 607.01315     0.248  -3.50200               7.720
  6417.842 607.01215     0.266  -3.54300               7.720
  6417.856 607.01315     0.318  -3.37500               7.720
  6418.002 607.01314     0.371  -2.42000               7.720
  6418.059 607.01314     0.277  -2.88300               7.720
  6418.068 607.01314     0.371  -3.08300               7.720
  6418.477 607.01215     0.408  -2.34400               7.720
  6418.825 607.01314     0.283  -3.25100               7.720
  6418.861 607.01314     0.283  -2.44400               7.720
  6418.865 607.01214     0.351  -3.09100               7.720
  6418.878 607.01215     0.318  -3.28300               7.720
  6418.893 607.01215     0.395  -2.35400               7.720
  6418.913 607.01214     0.351  -2.54500               7.720
  6418.929 607.01215     0.318  -2.27200               7.720
  6418.930 607.01214     0.382  -2.69400               7.720
  6419.020 607.01214     0.316  -3.44200               7.720
  6419.045 607.01214     0.513  -2.24100               7.720
  6419.073 607.01315     0.247  -3.56000               7.720
  6419.144 607.01314     0.266  -3.66600               7.720
  6419.192 607.01315     0.326  -3.38000               7.720
  6419.243 607.01314     0.266  -2.75100               7.720
  6419.333 607.01214     0.529  -2.24700               7.720
  6419.380 607.01314     0.351  -2.42800               7.720
  6419.414 607.01214     0.529  -3.22000               7.720
  6419.437 607.01215     0.552  -2.56200               7.720
  6419.491 607.01314     0.308  -2.33100               7.720
  6419.537 607.01314     0.309  -3.28800               7.720
  6419.553 607.01314     0.503  -2.56400               7.720
  6419.603 607.01314     0.367  -2.35200               7.720
  6419.661 607.01214     0.428  -2.07400               7.720
  6419.676 607.01315     0.391  -2.60100               7.720
  6419.726 607.01214     0.428  -3.40400               7.720
  6419.833 607.01314     0.260  -3.11700               7.720
  6419.854 607.01314     0.260  -3.15400               7.720
  6420.062 607.01214     0.503  -2.31300               7.720
  6420.185 607.01215     0.419  -2.34600               7.720
  6420.264 607.01215     0.419  -3.12700               7.720
  6420.377 607.01315     0.189  -3.59000               7.720
  6420.458 607.01315     0.189  -2.81900               7.720
  6420.505 607.01315     0.245  -3.64300               7.720
  6420.668 607.01315     0.202  -2.81100               7.720
  6420.669 607.01214     0.416  -3.38700               7.720
  6420.710 607.01215     0.284  -3.04400               7.720
  6420.713 607.01315     0.334  -3.38800               7.720
  6420.732 607.01214     0.416  -2.07400               7.720
  6420.746 607.01215     0.284  -2.82700               7.720
  6420.905 607.01315     0.273  -2.40200               7.720
  6421.047 607.01315     1.352  -1.54700               7.720
  6421.157 607.01314     0.288  -3.25200               7.720
  6421.166 607.01314     0.255  -3.76600               7.720
  6421.195 607.01314     0.288  -2.40400               7.720
  6421.405 607.01215     0.344  -2.21700               7.720
  6421.464 607.01215     0.344  -3.31900               7.720
  6421.488 607.01215     0.303  -2.70700               7.720
  6421.633 607.01314     0.381  -2.39900               7.720
  6421.666 607.01314     0.282  -2.74500               7.720
  6421.702 607.01314     0.381  -3.09100               7.720
  6421.849 607.01215     0.270  -3.50600               7.720
  6421.862 607.01315     0.409  -2.60500               7.720
  6422.039 607.01314     0.283  -2.83200               7.720
  6422.099 607.01315     0.244  -3.77000               7.720
  6422.101 607.01214     0.665  -2.53800               7.720
  6422.142 607.01214     0.371  -2.50400               7.720
  6422.209 607.01315     0.289  -2.40200               7.720
  6422.315 607.01314     0.264  -3.08900               7.720
  6422.325 607.01215     0.326  -3.29000               7.720
  6422.339 607.01314     0.264  -3.07100               7.720
  6422.366 607.01314     0.360  -2.40800               7.720
  6422.378 607.01215     0.326  -2.24400               7.720
  6422.420 607.01315     0.344  -3.39500               7.720
  6422.699 607.01215     0.301  -3.69400               7.720
  6422.760 607.01215     0.407  -2.33700               7.720
  6422.805 607.01215     0.301  -2.72700               7.720
  6422.888 607.01314     0.385  -2.35200               7.720
  6423.076 607.01314     0.316  -2.29900               7.720
  6423.126 607.01314     0.316  -3.29200               7.720
  6423.128 607.01215     0.408  -2.33300               7.720
  6423.553 607.01314     0.525  -2.56700               7.720
  6423.590 607.01215     0.552  -2.55000               7.720
  6423.706 607.01314     0.295  -3.25700               7.720
  6423.747 607.01314     0.295  -2.36700               7.720
  6423.921 607.01214     0.382  -2.68700               7.720
  6424.277 607.01214     0.503  -2.30300               7.720
  6424.312 607.01315     0.353  -3.40100               7.720
  6424.353 607.01215     0.290  -3.04100               7.720
  6424.392 607.01215     0.290  -2.78000               7.720
  6424.425 607.01214     0.360  -3.09800               7.720
  6424.442 607.01314     0.257  -3.66400               7.720
  6424.475 607.01214     0.360  -2.51800               7.720
  6424.652 607.01215     0.432  -2.32900               7.720
  6424.733 607.01215     0.432  -3.13600               7.720
  6424.783 607.01214     0.529  -2.22800               7.720
  6424.787 607.01315     0.248  -3.27900               7.720
  6424.790 607.01315     0.247  -3.40900               7.720
  6424.799 607.01315     0.248  -3.17100               7.720
  6424.800 607.01315     0.247  -3.23500               7.720
  6424.812 607.01315     0.141  -3.91300               7.720
  6424.944 607.01315     0.250  -3.17300               7.720
  6424.955 607.01315     0.245  -3.58000               7.720
  6424.959 607.01315     0.250  -3.12300               7.720
  6424.961 607.01315     0.245  -3.32600               7.720
  6425.008 607.01214     0.324  -3.44500               7.720
  6425.026 607.01314     0.268  -3.06800               7.720
  6425.053 607.01314     0.268  -2.99900               7.720
  6425.266 607.01315     0.253  -3.08600               7.720
  6425.284 607.01315     0.253  -3.08700               7.720
  6425.284 607.01315     0.244  -3.45500               7.720
  6425.407 607.01214     0.545  -2.23400               7.720
  6425.461 607.01314     0.392  -2.38000               7.720
  6425.533 607.01314     0.392  -3.09900               7.720
  6425.563 607.01314     0.371  -2.38800               7.720
  6425.582 607.01315     1.371  -1.54700               7.720
  6425.603 607.01214     0.441  -2.05600               7.720
  6425.670 607.01214     0.441  -3.41300               7.720
  6425.754 607.01315     0.256  -3.01000               7.720
  6425.765 607.01315     0.244  -3.62300               7.720
  6425.773 607.01315     0.256  -3.06100               7.720
  6425.793 607.01215     0.353  -2.19200               7.720
  6425.855 607.01215     0.353  -3.32700               7.720
  6425.979 607.01214     0.665  -2.52700               7.720
  6425.988 607.01215     0.335  -3.29700               7.720
  6426.045 607.01215     0.335  -2.21800               7.720
  6426.052 607.01215     0.318  -2.72100               7.720
  6426.091 607.01215     0.274  -3.47800               7.720
  6426.200 607.01314     0.288  -2.78600               7.720
  6426.205 607.01214     0.428  -3.39700               7.720
  6426.244 607.01215     0.311  -2.67100               7.720
  6426.269 607.01214     0.428  -2.05600               7.720
  6426.393 607.01315     0.363  -3.40900               7.720
  6426.406 607.01315     0.260  -2.94300               7.720
  6426.429 607.01315     0.260  -3.04100               7.720
  6426.473 607.01314     0.301  -3.26100               7.720
  6426.517 607.01314     0.301  -2.33200               7.720
  6426.663 607.01315     0.409  -2.59100               7.720
  6426.840 607.01215     0.419  -2.32000               7.720
  6426.851 607.01314     0.324  -2.26900               7.720
  6426.903 607.01314     0.324  -3.29800               7.720
  6427.170 607.01215     0.427  -2.33300               7.720
  6427.202 607.01315     0.244  -3.62300               7.720
  6427.227 607.01315     0.263  -2.88400               7.720
  6427.252 607.01315     0.263  -3.02600               7.720
  6427.275 607.01315     0.202  -3.59800               7.720
  6427.302 607.01314     0.282  -3.67500               7.720
  6427.360 607.01315     0.202  -2.80200               7.720
  6427.404 607.01314     0.282  -2.73700               7.720
  6427.696 607.01314     0.385  -2.34000               7.720
  6427.735 607.01315     0.289  -2.38900               7.720
  6427.826 607.01314     0.525  -2.55500               7.720
  6427.939 607.01315     0.215  -2.79400               7.720
  6427.951 607.01314     0.260  -3.59000               7.720
  6427.964 607.01314     0.272  -3.05300               7.720
  6427.993 607.01314     0.272  -2.93400               7.720
  6428.158 607.01315     0.245  -3.38400               7.720
  6428.165 607.01315     0.245  -3.69400               7.720
  6428.220 607.01315     0.268  -2.83000               7.720
  6428.222 607.01215     0.297  -3.04000               7.720
  6428.248 607.01315     0.268  -3.01700               7.720
  6428.264 607.01215     0.297  -2.73700               7.720
  6428.294 607.01215     0.575  -2.55300               7.720
  6428.419 607.01214     0.381  -2.48000               7.720
  6428.663 607.01315     0.373  -3.41700               7.720
  6428.842 607.01214     0.401  -2.68300               7.720
  6428.971 607.01314     0.381  -2.36900               7.720
  6429.133 607.01315     0.428  -2.59500               7.720
  6429.275 607.01315     0.247  -3.19900               7.720
  6429.285 607.01315     0.247  -3.56500               7.720
  6429.323 607.01215     0.445  -2.31200               7.720
  6429.362 607.01315     0.305  -2.38900               7.720
  6429.383 607.01315     0.272  -2.78200               7.720
  6429.408 607.01215     0.445  -3.14500               7.720
  6429.414 607.01315     0.272  -3.00900               7.720
  6429.457 607.01314     0.308  -3.26600               7.720
  6429.488 607.01314     0.404  -2.36100               7.720
  6429.503 607.01314     0.309  -2.30000               7.720
  6429.563 607.01314     0.404  -3.10800               7.720
  6429.867 607.01215     0.344  -3.30500               7.720
  6429.893 607.01214     0.525  -2.30300               7.720
  6429.926 607.01215     0.344  -2.19300               7.720
  6430.017 607.01315     1.371  -1.53600               7.720
  6430.165 607.01314     0.298  -2.73100               7.720
  6430.212 607.01214     0.371  -3.10600               7.720
  6430.265 607.01214     0.371  -2.49400               7.720
  6430.378 607.01215     0.363  -2.16900               7.720
  6430.443 607.01215     0.363  -3.33300               7.720
  6430.545 607.01314     0.295  -2.74400               7.720
  6430.551 607.01315     0.248  -3.06000               7.720
  6430.562 607.01315     0.248  -3.47800               7.720
  6430.565 607.01215     0.279  -3.45600               7.720
  6430.721 607.01315     0.278  -2.73800               7.720
  6430.745 607.01214     0.545  -2.21600               7.720
  6430.755 607.01315     0.278  -3.00500               7.720
  6430.816 607.01314     0.332  -2.24100               7.720
  6430.872 607.01314     0.333  -3.30300               7.720
  6431.122 607.01315     0.384  -3.42600               7.720
  6431.127 607.01314     0.277  -3.04300               7.720
  6431.133 607.01215     0.432  -2.30400               7.720
  6431.160 607.01314     0.277  -2.87700               7.720
  6431.189 607.01215     0.318  -2.63700               7.720
  6431.230 607.01214     0.333  -3.44700               7.720
  6431.287 607.01314     0.403  -2.34000               7.720
  6431.485 607.01215     0.318  -2.71400               7.720
  6431.694 607.01314     0.264  -3.53700               7.720
  6431.700 607.01214     0.561  -2.22100               7.720
  6431.741 607.01215     0.427  -2.32300               7.720
  6431.759 607.01214     0.455  -2.03900               7.720
  6431.963 607.01214     0.441  -3.40800               7.720
  6431.988 607.01315     0.250  -2.94600               7.720
  6432.003 607.01315     0.250  -3.41700               7.720
  6432.031 607.01214     0.441  -2.03900               7.720
  6432.106 607.01314     0.546  -2.55800               7.720
  6432.127 607.01214     0.689  -2.52900               7.720
  6432.162 607.01315     0.152  -3.92000               7.720
  6432.233 607.01315     0.283  -2.69700               7.720
  6432.270 607.01315     0.283  -3.00400               7.720
  6432.315 607.01215     0.303  -3.04100               7.720
  6432.360 607.01215     0.303  -2.69700               7.720
  6432.393 607.01215     0.575  -2.54100               7.720
  6432.467 607.01315     0.247  -3.64700               7.720
  6432.590 607.01314     0.392  -2.35100               7.720
  6432.656 607.01314     0.316  -3.27300               7.720
  6432.706 607.01314     0.316  -2.27000               7.720
  6433.587 607.01315     0.253  -2.85100               7.720
  6433.604 607.01315     0.253  -3.37300               7.720
  6433.715 607.01314     0.416  -2.34300               7.720
