#Table: J/ApJS/95/535/./table13.dat (cdsarc.u-strasbg.fr)
----------------------------------------------------------------------------
         |         |         |          |         |         |  |  |T|    | I
1804.9325|1.664E-01|1.524E+02|38268.5810|1.059E-02|3.032E-26|17|16|R|  74|46
1804.9516|7.488E-02|7.030E+01|13320.9428|1.779E-03|8.006E-22| 7| 6|P|  28|46
1804.9656|4.568E-02|4.250E+01|12257.3689|2.170E-03|1.815E-21| 4| 3|P|  56|26
1804.9701|1.090E-02|1.014E+01| 5523.2330|5.179E-04|9.671E-21| 1| 0|P|  56|38
1804.9877|1.334E-01|1.193E+02|23325.2510|1.812E-03|6.628E-24|13|12|R|  15|38
1805.0246|1.774E-01|1.625E+02|39851.0591|1.069E-02|1.509E-26|18|17|R|  70|36
1805.0316|1.809E-01|1.653E+02|37010.3453|8.292E-03|4.687E-26|18|17|R|  53|27
1805.0991|1.741E-01|1.597E+02|44637.3862|1.345E-02|1.912E-27|18|17|R|  90|36
1805.1331|1.557E-01|1.401E+02|27675.8708|2.642E-03|1.281E-24|15|14|R|  19|36
1805.1390|1.642E-01|1.507E+02|42353.9408|1.282E-02|5.176E-27|17|16|R|  91|46
1805.1974|1.323E-01|1.216E+02|56981.9996|1.661E-02|6.125E-30|14|13|R| 147|37
1805.2215|1.615E-01|1.483E+02|50454.3840|1.589E-02|1.382E-28|17|16|R| 115|28
1805.2405|1.892E-01|1.732E+02|41168.2468|1.044E-02|8.300E-27|19|18|R|  64|26
1805.2727|1.720E-01|1.569E+02|33635.9018|6.569E-03|1.827E-25|17|16|R|  44|36
1805.2742|1.662E-01|1.524E+02|38487.7949|1.072E-02|2.765E-26|17|16|R|  75|46
1805.2744|7.754E-02|7.249E+01|14926.6205|2.501E-03|5.625E-22| 7| 6|P|  38|27
1805.2791|1.521E-01|1.397E+02|49165.9891|1.549E-02|2.384E-28|16|15|R| 119|46
1805.2863|1.209E-01|1.144E+02|20982.2696|2.053E-03|2.615E-23|11|10|P|  20|26
1805.2971|1.483E-01|1.263E+02|25567.5010|7.552E-04|1.032E-24|14|13|R|   5|27
1805.3054|5.527E-02|5.157E+01|11877.8716|2.111E-03|1.999E-21| 5| 4|P|  45|36
1805.3224|1.628E-01|1.495E+02|46338.6405|1.451E-02|8.813E-28|17|16|R| 104|37
1805.3574|8.463E-02|8.009E+01|14490.8448|1.437E-03|3.637E-22| 8| 7|P|  20|38
1805.3610|1.605E-01|1.475E+02|53574.2520|1.675E-02|3.360E-29|17|16|R| 122|27
1805.3707|1.642E-01|1.491E+02|30289.4635|4.321E-03|5.983E-25|16|15|R|  30|36
1805.3759|1.702E-01|1.563E+02|53137.4237|1.661E-02|4.245E-29|18|17|R| 114|26
1805.4082|6.679E-02|6.236E+01|13689.4572|2.438E-03|9.925E-22| 6| 5|P|  43|27
1805.4228|1.343E-01|1.193E+02|23313.2448|1.481E-03|5.529E-24|13|12|R|  12|46
1805.4294|1.837E-01|1.686E+02|47342.1625|1.419E-02|5.842E-28|19|18|R|  90|26
1805.4377|1.425E-01|1.290E+02|25714.2222|3.145E-03|3.659E-24|14|13|R|  25|38
1805.4427|1.773E-01|1.625E+02|40064.5741|1.083E-02|1.381E-26|18|17|R|  71|36
1805.4571|1.590E-01|1.454E+02|32464.5114|7.289E-03|3.330E-25|16|15|R|  53|38
1805.4620|1.644E-01|1.509E+02|42092.9321|1.270E-02|5.809E-27|17|16|R|  90|46
1805.4764|3.387E-02|3.153E+01|10227.3764|1.638E-03|3.510E-21| 3| 2|P|  57|27
1805.4796|1.686E-01|1.544E+02|35732.1061|8.732E-03|8.588E-26|17|16|R|  60|37
1805.5106|1.715E-01|1.567E+02|33855.1019|6.843E-03|1.706E-25|17|16|R|  46|28
1805.5185|1.743E-01|1.600E+02|44372.8811|1.332E-02|2.150E-27|18|17|R|  89|36
1805.5227|1.409E-01|1.401E+02|24082.7824|8.373E-04|2.411E-24|13|12|P|   7|26
1805.5469|6.602E-02|6.171E+01|13092.9413|2.242E-03|1.185E-21| 6| 5|P|  40|36
1805.5510|2.204E-02|2.053E+01| 7481.2498|1.029E-03|7.752E-21| 2| 1|P|  55|37
1805.5755|1.661E-01|1.524E+02|38709.6954|1.086E-02|2.517E-26|17|16|R|  76|46
1805.6271|2.186E-02|2.037E+01| 7022.1893|9.833E-04|9.078E-21| 2| 1|P|  53|46
1805.6686|1.602E-01|1.464E+02|31734.0864|6.528E-03|4.294E-25|16|15|R|  47|46
1805.6692|1.770E-01|1.605E+02|32393.0285|4.206E-03|2.250E-25|17|16|R|  27|26
1805.7159|1.741E-01|1.586E+02|32928.8996|5.469E-03|2.190E-25|17|16|R|  36|27
1805.7164|1.511E-01|1.377E+02|28592.4186|4.876E-03|1.427E-24|15|14|R|  37|38
1805.7417|1.526E-01|1.403E+02|47210.2166|1.489E-02|5.774E-28|16|15|R| 114|38
1805.7425|1.645E-01|1.511E+02|41834.4570|1.257E-02|6.511E-27|17|16|R|  89|46
1805.7810|1.467E-01|1.295E+02|25471.7409|1.370E-03|1.912E-24|14|13|R|  10|36
1805.7816|1.463E-01|1.297E+02|25462.8155|1.491E-03|2.080E-24|14|13|R|  11|28
1805.7829|1.614E-01|1.484E+02|50902.8367|1.603E-02|1.129E-28|17|16|R| 116|36
1805.8180|1.771E-01|1.624E+02|40280.8662|1.098E-02|1.261E-26|18|17|R|  72|36
1805.8245|1.720E-01|1.581E+02|49159.3259|1.533E-02|2.556E-28|18|17|R| 104|27
1805.8274|1.890E-01|1.732E+02|41370.5111|1.059E-02|7.646E-27|19|18|R|  65|26
1805.8360|1.660E-01|1.523E+02|38934.2730|1.099E-02|2.289E-26|17|16|R|  77|46
1805.8381|9.532E-02|9.086E+01|16207.7141|1.295E-03|1.460E-22| 9| 8|P|  16|46
1805.8923|1.745E-01|1.603E+02|44110.9597|1.319E-02|2.414E-27|18|17|R|  88|36
1805.8963|1.075E-01|1.023E+02|18441.5412|1.552E-03|6.279E-23|10| 9|P|  17|28
1805.9767|9.731E-02|9.188E+01|16971.5923|1.900E-03|1.556E-22| 9| 8|P|  23|28
1805.9804|1.646E-01|1.512E+02|41578.5265|1.244E-02|7.287E-27|17|16|R|  88|46
1806.0187|1.840E-01|1.690E+02|47070.6458|1.406E-02|6.594E-28|19|18|R|  89|26
1806.0522|8.516E-02|8.049E+01|14713.0310|1.591E-03|3.673E-22| 8| 7|P|  22|46
1806.0558|1.659E-01|1.523E+02|39161.5184|1.113E-02|2.078E-26|17|16|R|  78|46
1806.1477|1.808E-01|1.656E+02|37178.1648|8.445E-03|4.406E-26|18|17|R|  54|27
1806.1505|1.770E-01|1.624E+02|40499.9258|1.112E-02|1.150E-26|18|17|R|  73|36
1806.1531|1.125E-02|1.048E+01| 7320.0946|6.017E-04|5.071E-21| 1| 0|P|  63|36
1806.1761|1.648E-01|1.514E+02|41325.1515|1.231E-02|8.144E-27|17|16|R|  87|46
1806.1795|1.533E-01|1.392E+02|28009.5313|3.774E-03|1.507E-24|15|14|R|  28|37
1806.2096|1.047E-01|1.042E+02|17622.4249|6.222E-04|3.509E-23|10| 9|P|   7|38
1806.2209|1.747E-01|1.605E+02|43851.6337|1.305E-02|2.707E-27|18|17|R|  87|36
1806.2268|1.503E-01|1.383E+02|56501.7679|1.723E-02|8.488E-30|16|15|R| 134|27
1806.2347|1.658E-01|1.522E+02|39391.4219|1.126E-02|1.883E-26|17|16|R|  79|46
1806.2365|1.615E-01|1.475E+02|31127.8852|5.761E-03|5.157E-25|16|15|R|  41|37
1806.2484|1.518E-01|1.397E+02|50937.7889|1.598E-02|1.070E-28|16|15|R| 123|37
1806.2600|1.630E-01|1.499E+02|46042.4992|1.439E-02|1.008E-27|17|16|R| 103|37
1806.2670|1.248E-01|1.049E+02|21307.8890|5.299E-04|5.177E-24|12|11|R|   4|46
1806.2761|1.661E-01|1.505E+02|30036.0933|3.526E-03|5.655E-25|16|15|R|  24|27
1806.3038|1.842E-01|1.682E+02|35663.5151|6.570E-03|7.326E-26|18|17|R|  41|26
1806.3074|1.421E-01|1.308E+02|52574.4323|1.617E-02|4.854E-29|15|14|R| 133|46
1806.3148|1.574E-01|1.408E+02|27647.7923|2.005E-03|1.011E-24|15|14|R|  14|27
1806.3295|1.649E-01|1.515E+02|41074.3429|1.218E-02|9.089E-27|17|16|R|  86|46
1806.3392|1.373E-01|1.088E+02|23506.1748|3.498E-04|1.254E-24|13|12|R|   2|36
1806.3509|4.431E-02|4.137E+01|10533.8885|1.844E-03|3.311E-21| 4| 3|P|  49|28
1806.3666|1.685E-01|1.545E+02|35914.9454|8.874E-03|7.997E-26|17|16|R|  61|37
1806.3692|1.888E-01|1.732E+02|41575.6751|1.074E-02|7.031E-27|19|18|R|  66|26
1806.3725|1.657E-01|1.522E+02|39623.9739|1.140E-02|1.704E-26|17|16|R|  80|46
1806.3955|9.864E-02|9.289E+01|17522.8784|2.262E-03|1.465E-22| 9| 8|P|  27|27
1806.4012|1.509E-01|1.390E+02|54320.8409|1.679E-02|2.297E-29|16|15|R| 130|36
1806.4400|1.768E-01|1.624E+02|40721.7430|1.126E-02|1.048E-26|18|17|R|  74|36
1806.4410|1.650E-01|1.517E+02|40826.1112|1.205E-02|1.013E-26|17|16|R|  85|46
1806.4537|1.423E-01|1.311E+02|51118.9857|1.583E-02|9.419E-29|15|14|R| 130|38
1806.4692|1.655E-01|1.521E+02|39859.1644|1.153E-02|1.540E-26|17|16|R|  81|46
1806.4719|1.521E-01|1.386E+02|28310.4130|4.392E-03|1.493E-24|15|14|R|  33|46
1806.5043|1.749E-01|1.608E+02|43594.9149|1.292E-02|3.030E-27|18|17|R|  86|36
1806.5048|1.418E-01|1.306E+02|54151.1576|1.650E-02|2.366E-29|15|14|R| 136|37
1806.5105|1.652E-01|1.518E+02|40580.4672|1.192E-02|1.127E-26|17|16|R|  84|46
1806.5174|7.647E-02|7.175E+01|14230.6022|2.208E-03|6.734E-22| 7| 6|P|  34|28
1806.5245|1.654E-01|1.520E+02|40096.9835|1.166E-02|1.390E-26|17|16|R|  82|46
1806.5383|1.653E-01|1.519E+02|40337.4212|1.179E-02|1.253E-26|17|16|R|  83|46
1806.5588|1.842E-01|1.694E+02|46801.7563|1.392E-02|7.432E-28|19|18|R|  88|26
1806.6071|1.191E-01|1.139E+02|20418.4147|1.518E-03|2.452E-23|11|10|P|  15|27
1806.6294|1.370E-01|1.126E+02|23474.8777|4.654E-04|1.685E-24|13|12|R|   3|28
1806.6443|1.241E-01|1.080E+02|21255.9987|8.429E-04|8.324E-24|12|11|R|   7|38
1806.6502|1.590E-01|1.457E+02|32625.4163|7.425E-03|3.142E-25|16|15|R|  54|38
1806.6586|1.407E-01|1.297E+02|58990.2003|1.733E-02|2.590E-30|15|14|R| 144|27
1806.6777|1.638E-01|1.492E+02|30433.6395|4.591E-03|5.906E-25|16|15|R|  32|28
1806.6800|1.327E-01|1.223E+02|54106.5573|1.612E-02|2.289E-29|14|13|R| 142|38
1806.6863|1.767E-01|1.623E+02|40946.3079|1.141E-02|9.527E-27|18|17|R|  75|36
1806.6907|1.512E-01|1.392E+02|53824.5884|1.669E-02|2.883E-29|16|15|R| 129|28
1806.6948|7.545E-02|7.095E+01|13614.1320|1.922E-03|7.651E-22| 7| 6|P|  30|37
1806.7187|1.494E-01|1.377E+02|59001.9102|1.764E-02|2.708E-30|16|15|R| 138|26
1806.7372|1.412E-01|1.302E+02|57051.7796|1.704E-02|6.290E-30|15|14|R| 141|36
1806.7427|1.751E-01|1.610E+02|43340.8149|1.279E-02|3.388E-27|18|17|R|  85|36
1806.7767|1.617E-01|1.489E+02|50126.7375|1.580E-02|1.607E-28|17|16|R| 114|28
1806.7829|1.719E-01|1.573E+02|33775.7386|6.717E-03|1.748E-25|17|16|R|  45|36
1806.8220|1.523E-01|1.403E+02|48835.3161|1.539E-02|2.777E-28|16|15|R| 118|46
1806.8658|1.887E-01|1.732E+02|41783.7291|1.090E-02|6.455E-27|19|18|R|  67|26
1806.8857|6.447E-02|6.055E+01|11920.0061|1.807E-03|1.593E-21| 6| 5|P|  33|46
1806.8893|1.765E-01|1.622E+02|41173.6106|1.155E-02|8.650E-27|18|17|R|  76|36
1806.9060|1.434E-01|1.298E+02|25624.7860|2.801E-03|3.452E-24|14|13|R|  22|46
1806.9362|1.752E-01|1.612E+02|43089.3452|1.265E-02|3.782E-27|18|17|R|  84|36
1806.9392|2.235E-02|2.085E+01| 8237.2783|1.101E-03|5.949E-21| 2| 1|P|  58|28
1806.9419|1.715E-01|1.570E+02|34000.4608|6.991E-03|1.626E-25|17|16|R|  47|28
1806.9457|6.406E-02|6.023E+01|11630.8513|1.687E-03|1.684E-21| 6| 5|P|  31|38
1806.9748|1.723E-01|1.586E+02|48855.1943|1.522E-02|2.937E-28|18|17|R| 103|27
1807.0061|1.527E-01|1.407E+02|46893.6008|1.479E-02|6.678E-28|16|15|R| 113|38
1807.0489|1.764E-01|1.622E+02|41403.6409|1.169E-02|7.841E-27|18|17|R|  77|36
1807.0501|1.845E-01|1.697E+02|46535.5069|1.379E-02|8.365E-28|19|18|R|  87|26
1807.0844|1.601E-01|1.467E+02|31879.1492|6.667E-03|4.093E-25|16|15|R|  48|46
1807.0851|1.754E-01|1.614E+02|42840.5171|1.252E-02|4.216E-27|18|17|R|  83|36
1807.0937|2.171E-02|2.029E+01| 6599.5650|9.405E-04|1.049E-20| 2| 1|P|  51|38
1807.1091|1.594E-01|1.470E+02|56243.3978|1.734E-02|9.997E-30|17|16|R| 127|26
1807.1246|1.326E-01|1.223E+02|55288.9220|1.634E-02|1.335E-29|14|13|R| 144|46
1807.1521|1.632E-01|1.503E+02|45748.7562|1.428E-02|1.152E-27|17|16|R| 102|37
1807.1601|1.705E-01|1.571E+02|52803.1069|1.651E-02|4.958E-29|18|17|R| 113|26
1807.1648|1.762E-01|1.621E+02|41636.3886|1.183E-02|7.098E-27|18|17|R|  78|36
1807.1790|3.441E-02|3.211E+01|11086.6818|1.754E-03|2.573E-21| 3| 2|P|  60|26
1807.1895|1.756E-01|1.615E+02|42594.3418|1.238E-02|4.693E-27|18|17|R|  82|36
1807.1945|1.352E-01|1.192E+02|23352.5841|1.149E-03|4.284E-24|13|12|R|   9|37
1807.2117|1.444E-01|1.302E+02|25527.0013|2.331E-03|3.064E-24|14|13|R|  18|37
1807.2123|1.257E-01|9.310E+01|21410.9350|2.136E-04|2.021E-24|12|11|R|   1|37
1807.2142|1.685E-01|1.547E+02|36100.6205|9.016E-03|7.436E-26|17|16|R|  62|37
1807.2192|1.090E-01|1.033E+02|18917.5141|1.944E-03|6.453E-23|10| 9|P|  21|27
1807.2222|1.807E-01|1.658E+02|37348.9524|8.597E-03|4.135E-26|18|17|R|  55|27
1807.2271|3.343E-02|3.124E+01| 9479.2227|1.534E-03|4.592E-21| 3| 2|P|  54|36
1807.2370|1.761E-01|1.620E+02|41871.8431|1.197E-02|6.415E-27|18|17|R|  79|36
1807.2495|1.757E-01|1.617E+02|42350.8304|1.224E-02|5.216E-27|18|17|R|  81|36
1807.2633|3.265E-02|3.054E+01| 8137.5142|1.331E-03|7.203E-21| 3| 2|P|  48|46
1807.2653|1.759E-01|1.618E+02|42109.9939|1.211E-02|5.789E-27|18|17|R|  80|36
1807.2664|1.178E-01|1.142E+02|20050.1425|1.101E-03|2.071E-23|11|10|P|  11|36
1807.2697|1.553E-01|1.406E+02|27758.1947|2.903E-03|1.348E-24|15|14|R|  21|28
1807.3038|1.061E-01|1.025E+02|17990.9435|1.082E-03|5.278E-23|10| 9|P|  12|37
1807.3153|1.001E-01|9.422E+01|18170.8008|2.637E-03|1.295E-22| 9| 8|P|  31|26
1807.3171|1.885E-01|1.732E+02|41994.6633|1.105E-02|5.917E-27|19|18|R|  68|26
1807.3394|5.513E-02|5.163E+01|11692.2350|2.061E-03|2.124E-21| 5| 4|P|  44|28
1807.3786|1.686E-01|1.519E+02|29908.3516|2.579E-03|4.545E-25|16|15|R|  17|26
1807.3933|1.608E-01|1.482E+02|53224.8074|1.667E-02|3.955E-29|17|16|R| 121|27
1807.3999|6.585E-02|6.176E+01|12925.0333|2.182E-03|1.245E-21| 6| 5|P|  39|28
1807.4061|1.616E-01|1.490E+02|50571.9228|1.593E-02|1.316E-28|17|16|R| 115|36
1807.4079|5.680E-02|5.311E+01|13284.4156|2.461E-03|1.259E-21| 5| 4|P|  51|26
1807.4442|1.641E-01|1.496E+02|30387.5479|4.463E-03|5.901E-25|16|15|R|  31|36
1807.4855|1.400E-01|1.292E+02|61238.7401|1.761E-02|9.252E-31|15|14|R| 147|26
1807.4925|1.847E-01|1.701E+02|46271.9106|1.365E-02|9.400E-28|19|18|R|  86|26
1807.5152|1.511E-01|1.381E+02|28707.9281|5.007E-03|1.387E-24|15|14|R|  38|38
1807.5174|8.714E-02|8.211E+01|15638.2715|2.147E-03|3.351E-22| 8| 7|P|  29|36
1807.5273|2.267E-02|2.117E+01| 9057.0344|1.175E-03|4.417E-21| 2| 1|P|  61|27
1807.5488|1.740E-01|1.591E+02|33046.4666|5.619E-03|2.128E-25|17|16|R|  37|27
1807.5726|3.289E-02|3.077E+01| 8560.6982|1.397E-03|6.279E-21| 3| 2|P|  50|37
1807.5862|1.334E-01|1.200E+02|23375.2393|1.927E-03|6.889E-24|13|12|R|  16|38
1807.6371|1.556E-01|1.408E+02|27740.0561|2.777E-03|1.307E-24|15|14|R|  20|36
1807.6774|1.425E-01|1.296E+02|25794.4455|3.269E-03|3.662E-24|14|13|R|  26|38
1807.7228|1.883E-01|1.732E+02|42208.4677|1.120E-02|5.414E-27|19|18|R|  69|26
1807.7296|1.414E-01|1.306E+02|56518.0152|1.695E-02|8.047E-30|15|14|R| 140|28
1807.7511|1.598E-01|1.402E+02|27742.5225|1.222E-03|6.087E-25|15|14|R|   8|26
1807.7513|1.388E-01|2.572E+02|23710.1003|1.180E-04|3.933E-25|13|12|P|   1|27
1807.7811|1.276E-01|1.351E+02|21708.2438|4.339E-04|3.686E-24|12|11|P|   4|36
1807.8062|1.589E-01|1.459E+02|32789.1800|7.562E-03|2.959E-25|16|15|R|  55|38
1807.8105|1.053E-01|1.033E+02|17769.7303|8.054E-04|4.296E-23|10| 9|P|   9|46
1807.8709|1.106E-02|1.033E+01| 6268.2408|5.545E-04|7.482E-21| 1| 0|P|  59|37
1807.8794|1.615E-01|1.479E+02|31256.8371|5.901E-03|4.968E-25|16|15|R|  42|37
1807.8815|1.769E-01|1.611E+02|32484.4819|4.359E-03|2.234E-25|17|16|R|  28|26
1807.8864|1.849E-01|1.704E+02|46010.9800|1.352E-02|1.055E-27|19|18|R|  85|26
1807.9065|5.396E-02|5.066E+01|10588.0052|1.743E-03|2.911E-21| 5| 4|P|  38|46
1807.9177|1.841E-01|1.686E+02|35798.2160|6.728E-03|7.037E-26|18|17|R|  42|26
1807.9669|1.152E-01|1.423E+02|19471.1887|1.958E-04|4.617E-24|11|10|P|   2|46
1807.9975|1.505E-01|9.297E+01|25817.1199|1.279E-04|1.604E-25|14|13|R|   0|26
1807.9988|1.634E-01|1.507E+02|45457.4246|1.416E-02|1.314E-27|17|16|R| 101|37
1808.0151|4.493E-02|4.205E+01|11252.8552|1.986E-03|2.604E-21| 4| 3|P|  52|27
1808.0222|1.684E-01|1.548E+02|36289.1235|9.158E-03|6.902E-26|17|16|R|  63|37
1808.0277|4.335E-02|4.065E+01| 9326.6347|1.584E-03|4.847E-21| 4| 3|P|  43|46
1808.0473|1.520E-01|1.403E+02|50594.7990|1.589E-02|1.255E-28|16|15|R| 122|37
1808.0636|1.175E-01|1.147E+02|19977.5006|9.989E-04|1.937E-23|11|10|P|  10|28
1808.0756|1.725E-01|1.591E+02|48553.4932|1.511E-02|3.370E-28|18|17|R| 102|27
1808.0829|1.881E-01|1.731E+02|42425.1321|1.135E-02|4.946E-27|19|18|R|  70|26
1808.1429|1.342E-01|1.201E+02|23354.3062|1.597E-03|5.851E-24|13|12|R|  13|46
1808.1436|1.325E-01|1.224E+02|56582.6492|1.656E-02|7.402E-30|14|13|R| 146|37
1808.1727|1.291E-01|1.276E+02|21992.1957|8.777E-04|6.671E-24|12|11|P|   8|27
1808.1956|1.160E-01|1.195E+02|19631.8368|4.931E-04|1.095E-23|11|10|P|   5|37
1808.2169|1.097E-02|1.026E+01| 5781.3154|5.315E-04|8.905E-21| 1| 0|P|  57|46
1808.2253|1.529E-01|1.411E+02|46579.2493|1.469E-02|7.713E-28|16|15|R| 112|38
1808.2319|1.852E-01|1.707E+02|45752.7279|1.338E-02|1.182E-27|19|18|R|  84|26
1808.2347|1.310E-01|1.263E+02|22445.6792|1.448E-03|9.148E-24|12|11|P|  13|26
1808.2377|8.579E-02|8.123E+01|14969.4824|1.750E-03|3.638E-22| 8| 7|P|  24|37
1808.2542|1.718E-01|1.576E+02|33918.5890|6.864E-03|1.669E-25|17|16|R|  46|36
1808.2551|1.806E-01|1.660E+02|37522.7004|8.750E-03|3.873E-26|18|17|R|  56|27
1808.2827|1.620E-01|1.495E+02|49801.3646|1.569E-02|1.868E-28|17|16|R| 113|28
1808.2873|6.496E-02|6.110E+01|12243.6621|1.933E-03|1.485E-21| 6| 5|P|  35|37
1808.3061|5.360E-02|5.040E+01|10267.2431|1.641E-03|3.152E-21| 5| 4|P|  36|38
1808.3181|1.525E-01|1.408E+02|48506.8501|1.530E-02|3.233E-28|16|15|R| 117|46
1808.3218|1.532E-01|1.397E+02|28100.0481|3.908E-03|1.495E-24|15|14|R|  29|37
1808.3224|1.274E-01|1.417E+02|21656.7404|3.248E-04|2.814E-24|12|11|P|   3|28
1808.3342|1.714E-01|1.573E+02|34148.8109|7.138E-03|1.547E-25|17|16|R|  48|28
1808.3654|9.470E-02|9.133E+01|15974.9640|1.047E-03|1.302E-22| 9| 8|P|  13|38
1808.3666|3.241E-02|3.038E+01| 7750.0101|1.267E-03|8.144E-21| 3| 2|P|  46|38
1808.3691|1.482E-01|1.283E+02|25587.3578|8.822E-04|1.196E-24|14|13|R|   6|27
1808.3970|1.879E-01|1.731E+02|42644.6464|1.150E-02|4.511E-27|19|18|R|  71|26
1808.4219|1.520E-01|1.390E+02|28415.0185|4.524E-03|1.463E-24|15|14|R|  34|46
1808.4281|1.425E-01|1.317E+02|50764.0873|1.575E-02|1.112E-28|15|14|R| 129|38
1808.4492|9.601E-02|9.159E+01|16429.3315|1.469E-03|1.517E-22| 9| 8|P|  18|37
1808.4633|1.601E-01|1.470E+02|32027.1361|6.805E-03|3.893E-25|16|15|R|  49|46
1808.4885|1.423E-01|1.315E+02|52210.2885|1.609E-02|5.757E-29|15|14|R| 132|46
1808.5292|1.854E-01|1.710E+02|45497.1665|1.324E-02|1.322E-27|19|18|R|  83|26
1808.5883|1.463E-01|1.307E+02|25501.6491|1.617E-03|2.217E-24|14|13|R|  12|28
1808.5994|1.660E-01|1.511E+02|30116.8051|3.670E-03|5.667E-25|16|15|R|  25|27
1808.6310|1.466E-01|1.306E+02|25507.4709|1.496E-03|2.055E-24|14|13|R|  11|36
1808.6652|1.877E-01|1.730E+02|42867.0000|1.165E-02|4.108E-27|19|18|R|  72|26
1808.6728|1.637E-01|1.497E+02|30537.5943|4.733E-03|5.797E-25|16|15|R|  33|28
1808.6798|8.813E-02|8.306E+01|16122.2671|2.398E-03|3.044E-22| 8| 7|P|  32|27
1808.7031|1.512E-01|1.398E+02|53955.6140|1.672E-02|2.727E-29|16|15|R| 129|36
1808.7091|7.438E-02|7.043E+01|12976.4796|1.581E-03|8.286E-22| 7| 6|P|  25|38
1808.7120|4.369E-02|4.099E+01| 9715.2898|1.672E-03|4.319E-21| 4| 3|P|  45|37
1808.7557|1.077E-01|1.030E+02|18475.4941|1.557E-03|6.236E-23|10| 9|P|  17|36
1808.7590|2.304E-02|2.155E+01| 9962.6575|1.254E-03|3.155E-21| 2| 1|P|  64|26
1808.7753|4.306E-02|4.045E+01| 8973.0872|1.501E-03|5.366E-21| 4| 3|P|  41|38
1808.7784|1.856E-01|1.712E+02|45244.3083|1.310E-02|1.477E-27|19|18|R|  82|26
1808.7905|1.683E-01|1.549E+02|36480.4463|9.300E-03|6.396E-26|17|16|R|  64|37
1808.8002|1.635E-01|1.510E+02|45168.5172|1.405E-02|1.497E-27|17|16|R| 100|37
1808.8304|9.750E-02|9.249E+01|17003.9148|1.907E-03|1.547E-22| 9| 8|P|  23|36
1808.8320|1.122E-02|1.049E+01| 7067.4167|5.914E-04|5.604E-21| 1| 0|P|  62|28
1808.8504|8.948E-02|8.422E+01|16835.9815|2.739E-03|2.552E-22| 8| 7|P|  36|26
1808.8674|1.506E-01|1.392E+02|56122.8665|1.716E-02|1.015E-29|16|15|R| 133|27
1808.8804|6.781E-02|6.363E+01|14390.9917|2.653E-03|7.983E-22| 6| 5|P|  46|26
1808.8871|1.875E-01|1.729E+02|43092.1825|1.180E-02|3.735E-27|19|18|R|  73|26
1808.8908|1.708E-01|1.579E+02|52471.0974|1.642E-02|5.783E-29|18|17|R| 112|26
1808.9157|1.421E-01|1.314E+02|53777.1848|1.643E-02|2.821E-29|15|14|R| 135|37
1808.9177|1.514E-01|1.400E+02|53462.5071|1.661E-02|3.416E-29|16|15|R| 128|28
1808.9251|1.588E-01|1.461E+02|32955.7957|7.699E-03|2.782E-25|16|15|R|  56|38
1808.9549|5.437E-02|5.111E+01|10943.4835|1.849E-03|2.652E-21| 5| 4|P|  40|37
1808.9676|8.693E-02|8.216E+01|15508.1273|2.070E-03|3.424E-22| 8| 7|P|  28|28
1808.9678|1.138E-02|1.065E+01| 7932.6935|6.292E-04|4.057E-21| 1| 0|P|  65|27
1808.9794|1.619E-01|1.496E+02|50243.2717|1.583E-02|1.532E-28|17|16|R| 114|36
1808.9797|1.859E-01|1.715E+02|44994.1654|1.296E-02|1.648E-27|19|18|R|  81|26
1809.0367|1.573E-01|1.416E+02|27696.8638|2.141E-03|1.055E-24|15|14|R|  15|27
1809.0484|1.145E-01|7.084E+01|19361.6542|9.734E-05|2.387E-24|11|10|R|   0|38
1809.0627|1.873E-01|1.728E+02|43320.1831|1.195E-02|3.390E-27|19|18|R|  74|26
1809.0829|7.485E-02|7.080E+01|13227.6876|1.719E-03|8.100E-22| 7| 6|P|  27|46
1809.1016|1.106E-01|1.048E+02|19486.6071|2.351E-03|6.144E-23|10| 9|P|  25|26
1809.1272|1.728E-01|1.596E+02|48254.2369|1.499E-02|3.861E-28|18|17|R| 101|27
1809.1333|1.861E-01|1.717E+02|44746.7497|1.282E-02|1.835E-27|19|18|R|  80|26
1809.1513|4.440E-02|4.165E+01|10561.6223|1.850E-03|3.298E-21| 4| 3|P|  49|36
1809.1545|1.408E-01|1.427E+02|24058.8141|7.188E-04|2.096E-24|13|12|P|   6|26
1809.1905|8.460E-02|8.068E+01|14425.3907|1.367E-03|3.577E-22| 8| 7|P|  19|38
1809.1918|1.871E-01|1.726E+02|43550.9909|1.210E-02|3.073E-27|19|18|R|  75|26
1809.2047|1.330E-01|1.230E+02|53723.7629|1.606E-02|2.741E-29|14|13|R| 141|38
1809.2394|1.863E-01|1.719E+02|44502.0732|1.268E-02|2.041E-27|19|18|R|  79|26
1809.2461|1.805E-01|1.662E+02|37699.4010|8.902E-03|3.621E-26|18|17|R|  57|27
1809.2648|1.433E-01|1.304E+02|25696.5543|2.926E-03|3.487E-24|14|13|R|  23|46
1809.2734|1.248E-01|1.070E+02|21323.8505|6.368E-04|6.180E-24|12|11|R|   5|46
1809.2741|1.869E-01|1.725E+02|43784.5951|1.224E-02|2.780E-27|19|18|R|  76|26
1809.2790|1.510E-01|1.385E+02|28826.4166|5.139E-03|1.346E-24|15|14|R|  39|38
1809.2981|1.865E-01|1.721E+02|44260.1476|1.253E-02|2.266E-27|19|18|R|  78|26
