#Table: J/ApJS/95/535/./table14.dat (cdsarc.u-strasbg.fr)
----------------------------------------------------------------------------
         |         |         |          |         |         |  |  |T|    | I
3371.6892|1.031E-02|6.172E+01|48789.1684|2.026E-03|5.443E-29|15|13|R| 123|36
3371.7649|1.165E-02|6.974E+01|48817.8868|2.179E-03|5.919E-29|16|14|R| 117|27
3371.8298|1.243E-02|7.436E+01|47028.0374|2.127E-03|1.363E-28|17|15|R| 107|27
3371.8436|1.141E-02|6.831E+01|52531.8845|2.351E-03|1.111E-29|15|13|R| 129|26
3371.8841|5.677E-03|3.549E+01|26859.4952|1.170E-04|1.103E-25|16|14|P|  13|46
3371.9081|8.520E-03|5.104E+01|51841.0830|1.891E-03|1.175E-29|13|11|R| 139|36
3371.9503|4.746E-03|2.914E+01|25771.4196|1.805E-04|2.868E-25|15|13|P|  24|46
3371.9578|2.067E-04|1.249E+00|21331.4064|3.276E-05|4.453E-25| 4| 2|P| 100|37
3372.0162|1.788E-03|1.083E+01|24351.1368|1.984E-04|6.528E-25|10| 8|P|  70|28
3372.0393|3.307E-03|2.011E+01|24731.4240|2.359E-04|6.278E-25|13|11|P|  45|37
3372.1077|1.127E-02|6.735E+01|39682.8670|1.429E-03|2.924E-27|18|16|R|  79|37
3372.1121|2.244E-04|1.356E+00|25640.1251|3.843E-05|7.253E-26| 4| 2|P| 108|26
3372.1611|1.047E-04|6.323E-01|22772.5142|1.792E-05|1.263E-25| 3| 1|P| 108|36
3372.1667|3.401E-03|2.064E+01|26835.0481|2.912E-04|2.998E-25|13|11|P|  54|27
3372.1833|1.037E-02|6.207E+01|44482.6767|1.792E-03|3.668E-28|16|14|R| 108|37
3372.1967|1.398E-02|8.363E+01|47428.1425|2.260E-03|1.235E-28|18|16|R| 101|26
3372.2160|1.012E-02|6.053E+01|39493.7621|1.412E-03|3.066E-27|17|15|R|  87|38
3372.2455|6.747E-03|4.208E+01|29147.2604|1.498E-04|4.962E-26|17|15|P|  14|36
3372.3045|1.003E-02|5.983E+01|35645.3722|1.002E-03|1.377E-26|18|16|R|  62|38
3372.3258|5.690E-03|3.623E+01|26583.0174|8.119E-05|8.617E-26|16|14|P|   9|38
3372.3497|1.398E-03|8.466E+00|23976.8713|1.685E-04|6.633E-25| 9| 7|P|  76|28
3372.3730|3.286E-03|2.000E+01|24142.2415|2.188E-04|7.593E-25|13|11|P|  42|46
3372.4233|1.305E-02|7.811E+01|44952.8123|1.987E-03|3.445E-28|18|16|R|  95|27
3372.4426|8.191E-03|4.730E+01|30376.4196|1.558E-04|2.767E-26|18|16|R|  11|37
3372.4499|1.245E-02|7.437E+01|39851.0591|1.402E-03|2.738E-27|19|17|R|  70|36
3372.5172|8.635E-03|5.111E+01|31241.6173|4.244E-04|4.823E-26|18|16|R|  30|38
3372.5299|6.753E-03|4.047E+01|48897.0907|1.510E-03|3.605E-29|12|10|R| 140|38
3372.5344|1.451E-02|8.681E+01|45235.7807|2.048E-03|3.204E-28|19|17|R|  88|26
3372.5588|1.865E-03|1.129E+01|26894.5153|2.276E-04|2.355E-25|10| 8|P|  77|26
3372.5694|7.573E-03|4.538E+01|47358.7088|1.597E-03|7.976E-29|13|11|R| 132|38
3372.5731|8.046E-03|3.227E+01|30484.7069|1.276E-05|2.215E-27|18|16|R|   0|28
3372.5915|8.880E-03|5.323E+01|53371.8781|1.999E-03|6.114E-30|13|11|R| 141|27
3372.6841|2.184E-03|1.325E+01|22946.4558|1.974E-04|1.215E-24|11| 9|P|  57|46
3372.6921|7.566E-03|4.536E+01|53215.3492|1.763E-03|5.670E-30|12|10|R| 146|36
3372.7512|9.547E-03|5.406E+01|32602.4553|1.211E-04|7.846E-27|19|17|R|   7|27
3372.7603|1.135E-02|6.623E+01|34971.7048|2.880E-04|6.190E-27|20|18|R|  15|26
3372.7785|1.218E-02|7.287E+01|42447.6572|1.719E-03|9.619E-28|18|16|R|  88|28
3372.7968|9.766E-03|5.725E+01|32768.6581|2.942E-04|1.717E-26|19|17|R|  18|36
3372.8638|1.072E-04|6.477E-01|23933.6894|1.869E-05|7.739E-26| 3| 1|P| 110|27
3372.8653|6.875E-03|3.818E+01|28203.1549|6.540E-05|3.192E-26|17|15|R|   5|38
3372.9075|1.049E-02|6.280E+01|40786.1724|1.531E-03|1.814E-27|17|15|R|  91|46
3372.9459|3.460E-04|2.093E+00|20732.2123|5.102E-05|9.088E-25| 5| 3|P|  93|46
3372.9966|1.063E-02|6.355E+01|37627.1503|1.214E-03|6.546E-27|18|16|R|  71|46
3373.0417|3.643E-05|2.202E-01|25389.6458|6.759E-06|1.439E-26| 2| 0|P| 117|26
3373.0677|5.232E-04|3.167E+00|20362.9433|7.135E-05|1.496E-24| 6| 4|P|  86|38
3373.1175|8.375E-03|4.923E+01|30631.7482|2.789E-04|4.307E-26|18|16|R|  20|46
3373.1333|5.679E-03|3.521E+01|27218.3345|1.531E-04|1.236E-25|16|14|P|  17|37
3373.1757|9.847E-03|5.795E+01|32898.5917|3.435E-04|1.874E-26|19|17|R|  21|28
3373.2052|7.654E-04|4.634E+00|22043.0147|1.020E-04|9.852E-25| 7| 5|P|  84|37
3373.2371|2.329E-03|1.412E+01|27205.3406|2.623E-04|2.337E-25|11| 9|P|  71|26
3373.2491|6.825E-03|2.738E+01|28297.6809|1.082E-05|5.120E-27|17|15|R|   0|46
3373.2665|1.115E-03|6.752E+00|26325.3491|1.557E-04|2.115E-25| 8| 6|P|  88|26
3373.2795|7.132E-03|4.278E+01|50969.3816|1.629E-03|1.486E-29|12|10|R| 143|37
3373.3349|5.504E-04|3.331E+00|23303.6581|8.117E-05|4.435E-25| 6| 4|P|  93|36
3373.3509|9.979E-03|5.959E+01|35463.6687|9.811E-04|1.472E-26|18|16|R|  61|38
3373.3737|1.220E-02|7.293E+01|39149.2790|1.316E-03|3.583E-27|19|17|R|  67|28
3373.4054|7.562E-04|4.580E+00|21287.4656|9.834E-05|1.342E-24| 7| 5|P|  82|46
3373.4619|3.271E-05|1.978E-01|20077.9478|5.602E-06|1.366E-25| 2| 0|P| 108|46
3373.5212|6.807E-03|4.179E+01|30563.3391|2.807E-04|4.998E-26|17|15|P|  26|26
3373.5297|8.673E-03|5.141E+01|31334.2758|4.401E-04|4.785E-26|18|16|R|  31|38
3373.5689|8.581E-03|5.146E+01|46694.9377|1.715E-03|1.195E-28|14|12|R| 125|46
3373.5963|1.757E-03|1.066E+01|23114.5743|1.839E-04|1.063E-24|10| 8|P|  66|37
3373.6440|1.337E-02|8.003E+01|42316.2767|1.697E-03|1.042E-27|19|17|R|  79|27
3373.6593|1.231E-02|7.368E+01|42804.7403|1.756E-03|8.324E-28|18|16|R|  89|36
3373.6632|8.348E-03|5.006E+01|45647.1948|1.642E-03|1.864E-28|14|12|R| 123|38
3373.7002|1.460E-02|8.727E+01|42208.4677|1.621E-03|1.083E-27|20|18|R|  69|26
3373.7124|4.800E-03|2.933E+01|27219.3563|2.588E-04|2.162E-25|15|13|P|  34|36
3373.9033|9.066E-03|5.436E+01|43836.3133|1.639E-03|4.435E-28|15|13|R| 113|38
3374.0121|2.247E-03|1.364E+01|24895.7423|2.281E-04|5.808E-25|11| 9|P|  64|36
3374.0606|2.130E-04|1.289E+00|22868.5029|3.479E-05|2.343E-25| 4| 2|P| 103|36
3374.0679|9.636E-03|5.779E+01|46204.7892|1.819E-03|1.631E-28|15|13|R| 118|37
3374.0723|1.019E-02|6.114E+01|48309.6174|1.988E-03|6.691E-29|15|13|R| 122|28
3374.0733|1.358E-03|8.237E+00|21988.4084|1.508E-04|1.470E-24| 9| 7|P|  70|46
3374.1958|9.427E-03|5.657E+01|50224.1074|1.974E-03|2.665E-29|14|12|R| 131|36
3374.2559|4.795E-03|2.933E+01|27059.3836|2.510E-04|2.253E-25|15|13|P|  33|28
3374.2607|4.125E-03|2.509E+01|28485.6745|3.337E-04|1.609E-25|14|12|P|  51|26
3374.3155|1.239E-02|7.410E+01|39640.3306|1.376E-03|2.974E-27|19|17|R|  69|36
3374.3260|1.091E-02|6.541E+01|42198.5920|1.662E-03|1.018E-27|17|15|R|  95|37
3374.3289|9.929E-03|5.934E+01|35284.7446|9.608E-04|1.571E-26|18|16|R|  60|38
3374.4564|3.609E-04|2.186E+00|23045.8075|5.611E-05|3.470E-25| 5| 3|P|  98|36
3374.4722|1.121E-02|6.713E+01|39450.2885|1.405E-03|3.215E-27|18|16|R|  78|37
3374.4778|8.711E-03|5.170E+01|31429.8826|4.560E-04|4.736E-26|18|16|R|  32|38
3374.5485|2.037E-04|1.234E+00|20435.7648|3.167E-05|6.504E-25| 4| 2|P|  98|46
3374.5541|3.465E-03|2.106E+01|27979.7383|3.189E-04|1.960E-25|13|11|P|  58|26
3374.5734|9.449E-03|7.592E+01|32892.7825|2.998E-05|1.747E-27|19|17|P|   2|26
3374.5857|9.806E-03|5.765E+01|32827.7894|3.111E-04|1.765E-26|19|17|R|  19|36
3374.6938|8.224E-03|4.773E+01|30413.2999|1.696E-04|2.960E-26|18|16|R|  12|37
3374.6979|3.970E-03|2.429E+01|24834.1404|2.079E-04|5.178E-25|14|12|P|  33|46
3374.7000|3.274E-03|1.999E+01|23619.8152|2.026E-04|8.906E-25|13|11|P|  39|38
3374.7147|1.058E-02|6.332E+01|37418.7738|1.192E-03|7.102E-27|18|16|R|  70|46
3374.7163|9.983E-05|6.046E-01|20217.4256|1.631E-05|3.720E-25| 3| 1|P| 103|46
3374.7186|1.347E-03|8.175E+00|21388.6662|1.453E-04|1.862E-24| 9| 7|P|  68|38
3374.7582|9.888E-03|5.833E+01|32966.7627|3.608E-04|1.906E-26|19|17|R|  22|28
3374.7686|1.140E-02|6.674E+01|35023.0541|3.074E-04|6.448E-27|20|18|R|  16|26
3374.7753|8.410E-03|4.956E+01|30695.3766|2.936E-04|4.398E-26|18|16|R|  21|46
3374.8023|8.851E-03|5.314E+01|47841.0561|1.798E-03|7.353E-29|14|12|R| 127|37
3374.8054|1.031E-03|6.257E+00|21582.0174|1.244E-04|1.474E-24| 8| 6|P|  76|46
3374.8075|6.795E-03|4.681E+01|28498.9286|4.312E-05|1.885E-26|17|15|P|   4|37
3374.8174|3.793E-04|2.298E+00|25685.9439|6.199E-05|1.145E-25| 5| 3|P| 103|26
3374.8300|3.361E-03|2.046E+01|25866.9098|2.666E-04|4.262E-25|13|11|P|  50|36
3374.8346|3.420E-05|2.071E-01|22293.2002|6.077E-06|5.366E-26| 2| 0|P| 112|28
3374.8885|1.068E-03|6.480E+00|23781.4389|1.390E-04|6.041E-25| 8| 6|P|  82|36
3374.8975|2.281E-03|1.386E+01|25849.9649|2.425E-04|4.007E-25|11| 9|P|  67|27
3374.9036|5.786E-03|3.538E+01|29725.8814|3.213E-04|8.550E-26|16|14|P|  35|26
3374.9735|7.824E-04|4.744E+00|23281.0063|1.080E-04|5.938E-25| 7| 5|P|  87|28
3374.9755|8.006E-04|4.853E+00|24594.5371|1.143E-04|3.449E-25| 7| 5|P|  90|27
3374.9884|1.007E-02|6.035E+01|39242.6746|1.390E-03|3.405E-27|17|15|R|  86|38
3374.9963|1.214E-02|7.265E+01|38947.6385|1.291E-03|3.871E-27|19|17|R|  66|28
3375.0051|1.428E-03|8.663E+00|25141.5352|1.790E-04|4.154E-25| 9| 7|P|  79|27
3375.0174|8.008E-03|4.994E+01|31548.5360|1.906E-04|2.116E-26|18|16|P|  15|26
3375.0681|1.107E-02|6.647E+01|46868.2035|2.003E-03|1.352E-28|16|14|R| 113|36
3375.0724|9.645E-03|5.786E+01|41718.2284|1.561E-03|1.166E-27|16|14|R| 101|38
3375.0736|8.013E-03|5.203E+01|30891.6124|8.900E-05|1.310E-26|18|16|P|   7|27
3375.0747|2.683E-03|1.635E+01|22934.2445|2.001E-04|1.222E-24|12|10|P|  47|38
3375.1400|4.755E-03|2.940E+01|25359.0605|1.509E-04|2.881E-25|15|13|P|  20|38
3375.1783|4.767E-03|2.928E+01|26180.8836|2.042E-04|2.713E-25|15|13|P|  27|37
3375.2385|9.881E-03|5.908E+01|35108.6070|9.407E-04|1.674E-26|18|16|R|  59|38
3375.2859|5.903E-03|3.547E+01|50197.9028|1.386E-03|1.775E-29|11| 9|R| 147|38
3375.2876|3.958E-03|2.427E+01|24400.8269|1.884E-04|5.697E-25|14|12|P|  30|38
3375.3047|9.954E-03|5.974E+01|42892.3064|1.659E-03|7.159E-28|16|14|R| 104|46
3375.3171|9.584E-03|5.475E+01|32627.8501|1.369E-04|8.763E-27|19|17|R|   8|27
3375.3206|6.772E-03|4.194E+01|29680.6148|2.042E-04|5.373E-26|17|15|P|  19|27
3375.3287|1.318E-02|7.915E+01|49095.7687|2.343E-03|5.759E-29|17|15|R| 111|26
3375.3613|8.749E-03|5.200E+01|31528.4336|4.720E-04|4.676E-26|18|16|R|  33|38
3375.3854|6.767E-03|4.258E+01|29011.2355|1.288E-04|4.537E-26|17|15|P|  12|28
3375.3895|1.176E-02|7.058E+01|44930.0284|1.922E-03|3.288E-28|17|15|R| 102|36
3375.4091|8.218E-04|4.982E+00|26029.3830|1.213E-04|1.900E-25| 7| 5|P|  93|26
3375.4782|6.901E-03|3.885E+01|28221.3827|7.666E-05|3.709E-26|17|15|R|   6|38
3375.5084|1.043E-03|6.332E+00|22287.2614|1.291E-04|1.110E-24| 8| 6|P|  78|37
3375.5851|8.076E-03|3.897E+01|30487.8488|2.563E-05|4.445E-27|18|16|R|   1|28
3375.6091|2.720E-03|1.656E+01|24041.3437|2.244E-04|8.320E-25|12|10|P|  52|37
3375.6224|4.842E-03|2.959E+01|27957.9925|2.920E-04|1.755E-25|15|13|P|  38|27
3375.6465|1.372E-03|8.336E+00|22644.8831|1.568E-04|1.136E-24| 9| 7|P|  72|37
3375.7036|1.163E-02|6.984E+01|44526.4499|1.883E-03|3.890E-28|17|15|R| 101|28
3375.7097|7.490E-04|4.546E+00|20593.4789|9.509E-05|1.785E-24| 7| 5|P|  80|38
3375.7128|5.696E-03|3.586E+01|26819.2334|1.085E-04|1.043E-25|16|14|P|  12|46
3375.7149|2.177E-04|1.320E+00|23975.3664|3.628E-05|1.473E-25| 4| 2|P| 105|27
3375.7433|6.905E-03|4.151E+01|49682.7758|1.556E-03|2.587E-29|12|10|R| 141|46
3375.7493|1.452E-02|8.697E+01|41994.6633|1.590E-03|1.178E-27|20|18|R|  68|26
3375.8436|1.037E-02|6.233E+01|53785.8388|2.255E-03|5.845E-30|14|12|R| 136|26
3375.8507|9.293E-03|5.582E+01|44804.7549|1.711E-03|2.951E-28|15|13|R| 115|46
3375.8742|5.710E-03|3.675E+01|26555.4116|7.250E-05|7.800E-26|16|14|P|   8|38
3375.9212|5.772E-04|3.500E+00|25815.9590|8.978E-05|1.558E-25| 6| 4|P|  98|26
3375.9342|9.341E-03|5.616E+01|55183.7768|2.135E-03|2.831E-30|13|11|R| 143|26
3375.9508|8.418E-03|5.061E+01|51302.5236|1.857E-03|1.488E-29|13|11|R| 138|28
3375.9703|1.211E-02|7.267E+01|42186.2924|1.692E-03|1.074E-27|18|16|R|  87|28
3375.9987|2.768E-03|1.685E+01|25303.8864|2.504E-04|5.244E-25|12|10|P|  57|36
3376.0117|5.736E-03|3.522E+01|28724.9401|2.640E-04|1.099E-25|16|14|P|  29|27
3376.0417|4.067E-03|2.481E+01|27294.3482|2.969E-04|2.454E-25|14|12|P|  46|27
3376.0438|1.044E-02|6.262E+01|40522.3503|1.507E-03|2.027E-27|17|15|R|  90|46
3376.0800|9.832E-03|5.883E+01|34935.2634|9.207E-04|1.780E-26|18|16|R|  58|38
3376.1057|1.232E-02|7.383E+01|39432.3979|1.350E-03|3.224E-27|19|17|R|  68|36
3376.1153|2.205E-03|1.342E+01|23501.6806|2.065E-04|9.916E-25|11| 9|P|  59|37
3376.1176|1.824E-03|1.108E+01|25437.6654|2.114E-04|4.257E-25|10| 8|P|  73|27
3376.1201|1.443E-02|8.659E+01|44966.4368|2.016E-03|3.590E-28|19|17|R|  87|26
3376.1801|8.788E-03|5.229E+01|31629.9248|4.882E-04|4.607E-26|18|16|R|  34|38
3376.1807|3.993E-03|2.443E+01|25331.5869|2.281E-04|4.555E-25|14|12|P|  36|37
3376.1939|5.704E-03|3.519E+01|27901.9956|2.082E-04|1.248E-25|16|14|P|  23|28
3376.1959|6.850E-03|3.307E+01|28300.7507|2.175E-05|1.028E-26|17|15|R|   1|46
3376.2675|1.022E-03|6.211E+00|20935.7978|1.201E-04|1.913E-24| 8| 6|P|  74|38
3376.2676|6.771E-03|4.249E+01|29102.7239|1.397E-04|4.731E-26|17|15|P|  13|36
3376.2727|9.930E-03|5.870E+01|33038.0092|3.783E-04|1.931E-26|19|17|R|  23|28
3376.3067|9.847E-03|5.805E+01|32890.0154|3.282E-04|1.808E-26|19|17|R|  20|36
3376.3141|1.330E-02|7.978E+01|42076.8730|1.668E-03|1.149E-27|19|17|R|  78|27
3376.3362|5.708E-03|3.519E+01|28028.6675|2.175E-04|1.233E-25|16|14|P|  24|36
3376.3510|7.989E-03|4.804E+01|49316.0240|1.725E-03|3.478E-29|13|11|R| 135|37
3376.3527|1.298E-02|7.793E+01|44667.8404|1.957E-03|3.893E-28|18|16|R|  94|27
3376.3619|1.053E-02|6.308E+01|37213.1287|1.170E-03|7.693E-27|18|16|R|  69|46
3376.3688|8.446E-03|4.989E+01|30762.0154|3.083E-04|4.475E-26|18|16|R|  22|46
3376.3741|4.043E-03|2.469E+01|26443.1187|2.695E-04|3.268E-25|14|12|P|  42|36
3376.4411|1.095E-02|6.581E+01|46424.9235|1.964E-03|1.633E-28|16|14|R| 112|28
3376.4621|4.761E-03|2.937E+01|25696.5543|1.738E-04|2.864E-25|15|13|P|  23|46
3376.4648|3.355E-03|2.046E+01|25651.3672|2.610E-04|4.604E-25|13|11|P|  49|28
3376.5444|1.208E-02|7.238E+01|38748.8126|1.266E-03|4.177E-27|19|17|R|  65|28
3376.5775|1.795E-03|1.092E+01|24410.0091|1.995E-04|6.414E-25|10| 8|P|  70|36
3376.6166|2.242E-03|1.364E+01|24628.9831|2.242E-04|6.458E-25|11| 9|P|  63|28
3376.6886|1.031E-02|6.195E+01|44170.2372|1.767E-03|4.205E-28|16|14|R| 107|37
3376.7045|1.145E-02|6.723E+01|35077.5988|3.270E-04|6.684E-27|20|18|R|  17|26
3376.7252|1.235E-02|7.423E+01|46709.4339|2.098E-03|1.568E-28|17|15|R| 106|27
3376.7631|1.115E-02|6.690E+01|39220.3952|1.381E-03|3.529E-27|18|16|R|  77|37
3376.7847|5.616E-04|3.409E+00|24306.5756|8.470E-05|2.934E-25| 6| 4|P|  95|27
3376.7894|3.422E-04|2.078E+00|19947.8787|4.944E-05|1.265E-24| 5| 3|P|  91|38
3376.8229|4.905E-03|2.996E+01|29002.3777|3.348E-04|1.261E-25|15|13|P|  43|26
3376.8437|1.229E-02|7.393E+01|50695.1200|2.362E-03|2.696E-29|16|14|R| 120|26
3376.8535|9.784E-03|5.858E+01|34764.7208|9.009E-04|1.891E-26|18|16|R|  57|38
3376.8611|1.389E-02|8.348E+01|47121.5049|2.228E-03|1.412E-28|18|16|R| 100|26
3376.8615|1.403E-03|8.529E+00|24038.1131|1.693E-04|6.507E-25| 9| 7|P|  76|36
3376.8807|8.257E-03|4.814E+01|30453.2465|1.835E-04|3.142E-26|18|16|R|  13|37
3376.9022|7.741E-03|4.657E+01|48100.0055|1.647E-03|5.849E-29|13|11|R| 133|46
3376.9340|8.828E-03|5.258E+01|31734.3522|5.045E-04|4.529E-26|18|16|R|  35|38
3376.9564|1.224E-02|7.348E+01|42539.8956|1.729E-03|9.307E-28|18|16|R|  88|36
3376.9578|1.073E-02|6.452E+01|50150.8774|2.146E-03|3.077E-29|15|13|R| 125|27
3377.0265|3.686E-04|2.237E+00|24099.9110|5.852E-05|2.239E-25| 5| 3|P| 100|27
3377.2588|5.698E-03|3.553E+01|27165.0736|1.447E-04|1.200E-25|16|14|P|  16|37
3377.2670|9.802E-03|5.899E+01|51669.6593|2.085E-03|1.444E-29|14|12|R| 133|27
3377.2929|2.701E-03|1.648E+01|23379.4503|2.101E-04|1.052E-24|12|10|P|  49|46
3377.3148|5.357E-04|3.254E+00|21617.8361|7.570E-05|8.974E-25| 6| 4|P|  89|37
3377.3865|9.317E-03|5.607E+01|49715.0312|1.938E-03|3.325E-29|14|12|R| 130|28
3377.4039|8.079E-03|3.254E+01|30536.5052|1.283E-05|2.185E-27|18|16|R|   0|36
3377.4555|4.037E-03|2.469E+01|26255.8066|2.628E-04|3.470E-25|14|12|P|  41|28
3377.4802|1.158E-02|6.966E+01|48471.5677|2.151E-03|6.903E-29|16|14|R| 116|27
3377.4858|7.474E-03|4.500E+01|52650.6180|1.733E-03|7.273E-30|12|10|R| 145|28
3377.5195|6.039E-03|3.636E+01|51023.2685|1.429E-03|1.249E-29|11| 9|R| 148|46
3377.5591|9.737E-03|5.832E+01|34596.9862|8.813E-04|2.004E-26|18|16|R|  56|38
3377.6230|8.867E-03|5.286E+01|31841.7115|5.210E-04|4.442E-26|18|16|R|  36|38
3377.6619|1.025E-02|6.166E+01|48430.6382|2.001E-03|6.388E-29|15|13|R| 122|36
3377.6887|1.001E-02|6.016E+01|38994.1744|1.368E-03|3.775E-27|17|15|R|  85|38
3377.7175|1.445E-02|8.666E+01|41783.7291|1.560E-03|1.279E-27|20|18|R|  67|26
3377.7190|9.972E-03|5.908E+01|33112.3283|3.959E-04|1.950E-26|19|17|R|  24|28
3377.7607|1.729E-03|1.053E+01|21753.9710|1.675E-04|1.802E-24|10| 8|P|  61|38
3377.8146|9.621E-03|5.538E+01|32656.4156|1.528E-04|9.651E-27|19|17|R|   9|27
3377.8205|1.226E-02|7.355E+01|39227.2705|1.324E-03|3.491E-27|19|17|R|  67|36
3377.8582|1.085E-02|6.524E+01|41921.4934|1.637E-03|1.146E-27|17|15|R|  94|37
3377.8594|1.041E-04|6.323E-01|22328.8078|1.769E-05|1.536E-25| 3| 1|P| 107|28
3377.8916|2.173E-03|1.325E+01|22269.8345|1.863E-04|1.566E-24|11| 9|P|  54|38
3377.8936|9.484E-03|1.146E+02|32886.2816|1.506E-05|8.806E-28|19|17|P|   1|26
3377.8980|8.482E-03|5.022E+01|30831.6618|3.233E-04|4.538E-26|18|16|R|  23|46
3377.9104|3.315E-03|2.026E+01|24587.8582|2.316E-04|6.607E-25|13|11|P|  44|37
3377.9383|1.047E-02|6.284E+01|37010.2237|1.147E-03|8.321E-27|18|16|R|  68|46
3377.9595|9.888E-03|5.844E+01|32955.3333|3.455E-04|1.844E-26|19|17|R|  21|36
3377.9697|5.482E-04|3.332E+00|22923.0578|8.010E-05|5.230E-25| 6| 4|P|  92|28
3377.9831|3.294E-03|2.016E+01|24009.6725|2.145E-04|7.937E-25|13|11|P|  41|46
3378.0181|1.202E-02|7.209E+01|38552.8102|1.241E-03|4.499E-27|19|17|R|  64|28
3378.0297|6.928E-03|3.941E+01|28242.6467|8.802E-05|4.217E-26|17|15|R|   7|38
3378.1027|6.820E-03|4.947E+01|28486.4989|3.249E-05|1.429E-26|17|15|P|   3|37
3378.1059|1.742E-03|1.061E+01|22300.4405|1.743E-04|1.464E-24|10| 8|P|  63|46
3378.1126|2.762E-03|1.685E+01|25063.0638|2.456E-04|5.748E-25|12|10|P|  56|28
3378.1969|9.690E-03|5.806E+01|34432.0665|8.618E-04|2.122E-26|18|16|R|  55|38
3378.2048|5.296E-04|3.220E+00|20819.9660|7.317E-05|1.250E-24| 6| 4|P|  87|46
3378.2469|8.907E-03|5.315E+01|31951.9983|5.376E-04|4.348E-26|18|16|R|  37|38
3378.3368|1.462E-03|8.897E+00|26418.0066|1.905E-04|2.477E-25| 9| 7|P|  82|26
3378.5197|2.808E-03|1.712E+01|26174.1281|2.676E-04|3.786E-25|12|10|P|  60|27
3378.5319|8.107E-03|4.202E+01|30494.1325|3.863E-05|6.681E-27|18|16|R|   2|28
3378.5389|9.012E-03|5.426E+01|43515.0620|1.617E-03|5.108E-28|15|13|R| 112|38
3378.5406|6.828E-03|4.213E+01|30477.4405|2.711E-04|5.033E-26|17|15|P|  25|26
3378.5679|1.149E-02|6.772E+01|35135.3365|3.468E-04|6.896E-27|20|18|R|  18|26
3378.5966|1.105E-04|6.714E-01|25283.4465|1.966E-05|4.407E-26| 3| 1|P| 112|26
3378.6181|7.525E-03|4.534E+01|46987.5794|1.578E-03|9.423E-29|13|11|R| 131|38
3378.6834|8.042E-03|5.306E+01|30869.1543|7.664E-05|1.141E-26|18|16|P|   6|27
3378.7457|1.065E-03|6.482E+00|23445.2767|1.370E-04|6.967E-25| 8| 6|P|  81|28
3378.7671|9.643E-03|5.780E+01|34269.9684|8.424E-04|2.242E-26|18|16|R|  54|38
3378.8056|8.948E-03|5.344E+01|32065.2082|5.543E-04|4.247E-26|18|16|R|  38|38
3378.8375|9.590E-03|5.772E+01|41428.9914|1.538E-03|1.321E-27|16|14|R| 100|38
3378.9047|1.323E-02|7.953E+01|41840.2153|1.639E-03|1.266E-27|19|17|R|  77|27
3378.9148|3.408E-03|2.081E+01|26656.3180|2.869E-04|3.222E-25|13|11|P|  53|27
3378.9163|1.133E-02|6.830E+01|52146.6899|2.322E-03|1.322E-29|15|13|R| 128|26
3378.9708|3.435E-05|2.087E-01|22374.9384|6.110E-06|5.216E-26| 2| 0|P| 112|36
3378.9804|1.109E-02|6.668E+01|38993.1969|1.357E-03|3.868E-27|18|16|R|  76|37
3379.0030|8.291E-03|4.854E+01|30496.2579|1.976E-04|3.314E-26|18|16|R|  14|37
3379.0324|3.322E-05|2.019E-01|20700.3001|5.752E-06|1.059E-25| 2| 0|P| 109|37
3379.0366|8.297E-03|4.999E+01|45299.5342|1.621E-03|2.176E-28|14|12|R| 122|38
3379.0443|4.813E-03|2.957E+01|27109.7067|2.523E-04|2.223E-25|15|13|P|  33|36
3379.0520|3.520E-05|2.139E-01|23579.3404|6.375E-06|3.131E-26| 2| 0|P| 114|27
3379.0805|2.013E-04|1.224E+00|19609.1864|3.070E-05|9.245E-25| 4| 2|P|  96|38
3379.0808|6.876E-03|3.566E+01|28306.8901|3.277E-05|1.544E-26|17|15|R|   2|46
3379.0841|1.205E-02|7.246E+01|41927.5612|1.665E-03|1.197E-27|18|16|R|  86|28
3379.0970|1.001E-02|5.945E+01|33189.7167|4.136E-04|1.964E-26|19|17|R|  25|28
3379.1063|1.038E-02|6.244E+01|40261.0932|1.484E-03|2.263E-27|17|15|R|  89|46
3379.1618|2.864E-03|1.746E+01|27413.5048|2.911E-04|2.350E-25|12|10|P|  64|26
3379.1870|6.710E-03|4.045E+01|48505.1999|1.492E-03|4.304E-29|12|10|R| 139|38
3379.1915|2.188E-03|1.336E+01|22764.7717|1.947E-04|1.309E-24|11| 9|P|  56|46
3379.1951|8.465E-03|5.104E+01|51439.5196|1.869E-03|1.410E-29|13|11|R| 138|36
3379.2183|8.529E-03|5.140E+01|46339.6524|1.694E-03|1.400E-28|14|12|R| 124|46
3379.2651|6.790E-03|4.304E+01|28973.1812|1.187E-04|4.257E-26|17|15|P|  11|28
3379.2653|8.035E-03|5.042E+01|31499.3369|1.787E-04|2.032E-26|18|16|P|  14|26
3379.2699|9.597E-03|5.754E+01|34110.6988|8.233E-04|2.365E-26|18|16|R|  53|38
3379.2989|8.988E-03|5.372E+01|32181.3364|5.712E-04|4.139E-26|18|16|R|  39|38
3379.3332|9.577E-03|5.771E+01|45865.2698|1.795E-03|1.895E-28|15|13|R| 117|37
3379.3626|8.518E-03|5.054E+01|30904.3129|3.383E-04|4.588E-26|18|16|R|  24|46
3379.3630|5.731E-03|3.735E+01|26530.8705|6.373E-05|6.941E-26|16|14|P|   7|38
