#Table: J/ApJS/95/535/./table12.dat (cdsarc.u-strasbg.fr)
----------------------------------------------------------------------------
         |         |         |          |         |         |  |  |T|    | I
 108.2009|7.916E-04|1.548E-04| 7741.3674|1.289E-06|5.672E-27| 3| 3|R|  31|38
 108.2182|5.547E-04|1.085E-04|11856.2351|8.748E-07|1.092E-29| 5| 5|R|  30|36
 108.2842|5.805E-03|1.137E-03| 3666.7266|8.865E-06|1.445E-23| 1| 1|R|  29|28
 108.3635|2.691E-03|5.285E-04| 5742.5931|4.250E-06|3.412E-25| 2| 2|R|  30|37
 108.3900|1.071E-05|2.105E-06| 9759.2189|1.746E-08|4.272E-30| 4| 4|R|  31|46
 108.6935|5.788E-03|1.146E-03| 3676.6406|8.872E-06|1.437E-23| 1| 1|R|  29|36
 108.7791|6.607E-04|1.312E-04| 7853.5106|1.014E-06|4.117E-27| 3| 3|R|  29|27
 108.8001|4.898E-04|9.740E-05|11788.3507|8.017E-07|1.078E-29| 5| 5|R|  31|37
 108.8269|2.418E-06|4.809E-07| 9854.9382|3.834E-09|8.534E-31| 4| 4|R|  30|28
 108.8622|1.014E-02|2.018E-03| 1637.6872|1.608E-05|4.694E-22| 0| 0|R|  30|46
 108.8800|2.520E-03|5.015E-04| 5788.6996|3.741E-06|3.050E-25| 2| 2|R|  28|26
 109.1703|2.726E-03|5.475E-04| 5760.7501|4.476E-06|3.434E-25| 2| 2|R|  31|38
 109.2321|1.687E-06|3.394E-07| 9876.2608|2.686E-09|5.842E-31| 4| 4|R|  30|36
 109.2601|1.015E-02|2.041E-03| 1588.7553|1.564E-05|5.110E-22| 0| 0|R|  29|28
 109.3376|5.804E-03|1.171E-03| 3713.3981|9.249E-06|1.388E-23| 1| 1|R|  30|37
 109.3755|7.587E-04|1.533E-04| 7792.4124|1.248E-06|5.220E-27| 3| 3|R|  31|46
 109.4413|7.023E-04|1.420E-04|12044.0670|1.084E-06|1.096E-29| 5| 5|R|  29|26
 109.5397|4.376E-04|8.885E-05|11737.1136|7.437E-07|1.055E-29| 5| 5|R|  32|38
 109.6750|1.013E-02|2.062E-03| 1594.8053|1.568E-05|5.117E-22| 0| 0|R|  29|36
 109.7896|2.564E-03|5.234E-04| 5803.4246|3.971E-06|3.107E-25| 2| 2|R|  29|27
 109.8055|5.704E-06|1.166E-06| 9833.7027|9.423E-09|2.127E-30| 4| 4|R|  31|37
 109.8352|6.904E-04|1.412E-04| 7853.4103|1.105E-06|4.418E-27| 3| 3|R|  30|28
 109.8951|5.685E-03|1.163E-03| 3686.1197|8.518E-06|1.443E-23| 1| 1|R|  28|26
 110.1398|5.810E-03|1.199E-03| 3756.1376|9.627E-06|1.332E-23| 1| 1|R|  31|38
 110.2462|6.795E-04|1.405E-04| 7871.1621|1.092E-06|4.287E-27| 3| 3|R|  30|36
 110.2732|6.305E-04|1.305E-04|11983.4633|1.013E-06|1.095E-29| 5| 5|R|  30|27
 110.3118|1.009E-02|2.090E-03| 1659.5587|1.622E-05|4.712E-22| 0| 0|R|  30|37
 110.3611|2.678E-03|5.558E-04| 5801.4047|4.446E-06|3.288E-25| 2| 2|R|  31|46
 110.4913|1.160E-06|2.414E-07|10021.5372|1.808E-09|3.384E-31| 4| 4|R|  29|26
 110.5393|1.089E-05|2.273E-06| 9805.2795|1.868E-08|4.305E-30| 4| 4|R|  32|38
 110.7167|4.749E-04|9.956E-05|11809.2894|8.157E-07|1.066E-29| 5| 5|R|  32|46
 110.8000|5.703E-03|1.197E-03| 3727.5921|8.912E-06|1.394E-23| 1| 1|R|  29|27
 110.8110|7.197E-04|1.512E-04| 7854.5921|1.200E-06|4.709E-27| 3| 3|R|  31|37
 110.8435|2.593E-03|5.450E-04| 5826.7888|4.189E-06|3.119E-25| 2| 2|R|  30|28
 110.9102|1.011E-02|2.127E-03| 1557.0607|1.529E-05|5.588E-22| 0| 0|R|  28|26
 111.1092|1.004E-02|2.126E-03| 1727.4730|1.678E-05|4.335E-22| 0| 0|R|  31|38
 111.2521|5.743E-04|1.221E-04|11939.2555|9.612E-07|1.088E-29| 5| 5|R|  31|28
 111.2603|2.577E-03|5.478E-04| 5840.8742|4.179E-06|3.072E-25| 2| 2|R|  30|36
 111.3172|7.241E-11|1.541E-11| 9985.6839|1.175E-13|2.268E-35| 4| 4|R|  30|27
 111.3467|5.761E-03|1.228E-03| 3786.1363|9.650E-06|1.307E-23| 1| 1|R|  31|46
 111.5390|7.532E-04|1.614E-04| 7849.5683|1.303E-06|5.050E-27| 3| 3|R|  32|38
 111.5412|5.885E-04|1.260E-04| 7972.7312|9.257E-07|3.332E-27| 3| 3|R|  29|26
 111.6641|5.891E-04|1.266E-04|11964.4533|9.896E-07|1.089E-29| 5| 5|R|  31|36
 111.7330|6.583E-06|1.418E-06| 9867.6088|1.141E-08|2.457E-30| 4| 4|R|  32|46
 111.8105|1.007E-02|2.171E-03| 1625.9498|1.588E-05|5.152E-22| 0| 0|R|  29|27
 111.8165|2.621E-03|5.658E-04| 5850.9566|4.409E-06|3.118E-25| 2| 2|R|  31|37
 111.8518|5.703E-03|1.232E-03| 3775.0109|9.297E-06|1.336E-23| 1| 1|R|  30|28
 112.1548|5.223E-04|1.138E-04|11897.1508|9.088E-07|1.074E-29| 5| 5|R|  32|37
 112.2744|5.686E-03|1.242E-03| 3785.3341|9.304E-06|1.328E-23| 1| 1|R|  30|36
 112.2928|7.135E-07|1.560E-07| 9963.7651|1.205E-09|2.361E-31| 4| 4|R|  31|28
 112.3324|1.000E-02|2.189E-03| 1746.5494|1.690E-05|4.343E-22| 0| 0|R|  31|46
 112.3612|6.253E-04|1.369E-04| 7962.2898|1.024E-06|3.665E-27| 3| 3|R|  30|27
 112.5387|2.654E-03|5.844E-04| 5869.9204|4.634E-06|3.125E-25| 2| 2|R|  32|38
 112.5913|2.452E-03|5.398E-04| 5897.5796|3.894E-06|2.799E-25| 2| 2|R|  29|26
 112.7108|3.434E-07|7.592E-08| 9985.4929|5.823E-10|1.114E-31| 4| 4|R|  31|36
 112.7493|7.207E-04|1.596E-04| 7901.7879|1.261E-06|4.631E-27| 3| 3|R|  32|46
 112.8132|4.686E-04|1.040E-04|11846.6534|8.450E-07|1.052E-29| 5| 5|R|  33|38
 112.8220|5.702E-03|1.264E-03| 3822.7357|9.678E-06|1.277E-23| 1| 1|R|  31|37
 112.8602|1.001E-02|2.222E-03| 1698.0154|1.647E-05|4.739E-22| 0| 0|R|  30|28
 113.0432|7.415E-04|1.653E-04|12153.5083|1.222E-06|1.087E-29| 5| 5|R|  30|26
 113.1916|2.797E-06|6.265E-07| 9943.5082|4.911E-09|9.734E-31| 4| 4|R|  32|37
 113.2886|1.000E-02|2.244E-03| 1704.4802|1.651E-05|4.743E-22| 0| 0|R|  30|36
 113.3336|6.539E-04|1.470E-04| 7963.2455|1.115E-06|3.917E-27| 3| 3|R|  31|28
 113.4053|2.495E-03|5.615E-04| 5913.2142|4.123E-06|2.838E-25| 2| 2|R|  30|27
 113.5384|5.707E-03|1.290E-03| 3866.2773|1.005E-05|1.221E-23| 1| 1|R|  32|38
 113.6414|5.584E-03|1.264E-03| 3796.0148|8.949E-06|1.335E-23| 1| 1|R|  29|26
 113.7575|6.432E-04|1.462E-04| 7981.4083|1.101E-06|3.796E-27| 3| 3|R|  31|36
 113.7657|2.607E-03|5.929E-04| 5911.7657|4.601E-06|2.985E-25| 2| 2|R|  32|46
 113.7836|6.679E-04|1.519E-04|12093.7365|1.143E-06|1.085E-29| 5| 5|R|  31|27
 113.8276|9.956E-03|2.267E-03| 1769.8705|1.705E-05|4.350E-22| 0| 0|R|  31|37
 113.8431|6.659E-06|1.518E-06| 9915.8188|1.212E-08|2.447E-30| 4| 4|R|  33|38
 114.0248|5.075E-04|1.163E-04|11920.0061|9.249E-07|1.059E-29| 5| 5|R|  33|46
 114.1281|3.239E-06|7.429E-07|10132.0284|5.386E-09|8.860E-31| 4| 4|R|  30|26
 114.2284|6.821E-04|1.570E-04| 7965.4030|1.209E-06|4.160E-27| 3| 3|R|  32|37
 114.3744|2.523E-03|5.828E-04| 5937.6323|4.341E-06|2.836E-25| 2| 2|R|  31|28
 114.4495|5.600E-03|1.296E-03| 3838.3922|9.341E-06|1.283E-23| 1| 1|R|  30|27
 114.5382|9.906E-03|2.299E-03| 1838.5822|1.760E-05|3.985E-22| 0| 0|R|  32|38
 114.6812|6.103E-04|1.422E-04|12050.5076|1.086E-06|1.077E-29| 5| 5|R|  32|28
 114.6915|9.977E-03|2.322E-03| 1667.9709|1.614E-05|5.186E-22| 0| 0|R|  29|26
 114.7821|5.657E-03|1.322E-03| 3897.4830|1.007E-05|1.196E-23| 1| 1|R|  32|46
 114.8043|2.507E-03|5.856E-04| 5952.1345|4.329E-06|2.791E-25| 2| 2|R|  31|36
 114.8613|5.413E-07|1.267E-07|10097.0011|9.354E-10|1.584E-31| 4| 4|R|  31|27
 114.8731|7.145E-04|1.674E-04| 7961.1073|1.312E-06|4.449E-27| 3| 3|R|  33|38
 115.0719|3.376E-06|7.949E-07| 9979.3418|6.209E-09|1.170E-30| 4| 4|R|  33|46
 115.1057|6.258E-04|1.474E-04|12076.1173|1.117E-06|1.076E-29| 5| 5|R|  32|36
 115.2131|5.543E-04|1.308E-04| 8084.2724|9.306E-07|2.939E-27| 3| 3|R|  30|26
 115.2654|2.550E-03|6.031E-04| 5962.7731|4.559E-06|2.823E-25| 2| 2|R|  32|37
 115.4153|5.599E-03|1.329E-03| 3886.8627|9.722E-06|1.225E-23| 1| 1|R|  31|28
 115.4937|9.935E-03|2.362E-03| 1737.7603|1.672E-05|4.759E-22| 0| 0|R|  30|27
 115.5052|5.570E-04|1.326E-04|12009.3056|1.028E-06|1.063E-29| 5| 5|R|  33|37
 115.7545|1.245E-08|2.982E-09|10076.0579|2.235E-11|3.831E-33| 4| 4|R|  32|28
 115.7986|9.867E-03|2.367E-03| 1858.8818|1.773E-05|3.984E-22| 0| 0|R|  32|46
 115.8512|5.582E-03|1.340E-03| 3897.6085|9.729E-06|1.216E-23| 1| 1|R|  31|36
 115.9031|2.582E-03|6.213E-04| 5982.4591|4.783E-06|2.818E-25| 2| 2|R|  33|38
 115.9390|5.898E-04|1.419E-04| 8074.6510|1.029E-06|3.224E-27| 3| 3|R|  31|27
 116.0826|5.016E-04|1.213E-04|11959.4666|9.580E-07|1.041E-29| 5| 5|R|  34|38
 116.1191|6.825E-04|1.651E-04| 8014.5372|1.267E-06|4.065E-27| 3| 3|R|  33|46
 116.1851|2.247E-08|5.445E-09|10098.2037|4.051E-11|6.776E-33| 4| 4|R|  32|36
 116.2981|2.382E-03|5.783E-04| 6010.1709|4.038E-06|2.543E-25| 2| 2|R|  30|26
 116.3023|5.597E-03|1.360E-03| 3935.5577|1.010E-05|1.165E-23| 1| 1|R|  32|37
 116.4562|9.878E-03|2.409E-03| 1810.8756|1.731E-05|4.357E-22| 0| 0|R|  31|28
 116.5734|8.722E-07|2.135E-07|10056.6998|1.625E-09|2.812E-31| 4| 4|R|  33|37
 116.6405|7.832E-04|1.919E-04|12266.5515|1.374E-06|1.069E-29| 5| 5|R|  31|26
 116.8278|6.173E-04|1.521E-04| 8076.5791|1.119E-06|3.434E-27| 3| 3|R|  32|28
 116.8981|9.864E-03|2.433E-03| 1817.7688|1.735E-05|4.357E-22| 0| 0|R|  31|36
 116.9331|5.602E-03|1.384E-03| 3979.8158|1.047E-05|1.109E-23| 1| 1|R|  33|38
 117.0168|2.424E-03|5.997E-04| 6026.6195|4.267E-06|2.568E-25| 2| 2|R|  31|27
 117.1428|3.380E-06|8.399E-07|10029.6620|6.514E-09|1.147E-30| 4| 4|R|  34|38
 117.1663|2.534E-03|6.299E-04| 6025.5315|4.746E-06|2.686E-25| 2| 2|R|  33|46
 117.2646|6.068E-04|1.511E-04| 8095.1658|1.104E-06|3.324E-27| 3| 3|R|  32|36
 117.2896|7.077E-04|1.764E-04|12207.5201|1.288E-06|1.067E-29| 5| 5|R|  32|27
 117.3288|5.422E-04|1.354E-04|12034.0309|1.047E-06|1.044E-29| 5| 5|R|  34|46
 117.3393|9.819E-03|2.450E-03| 1883.6981|1.787E-05|3.981E-22| 0| 0|R|  32|37
 117.3832|5.479E-03|1.368E-03| 3909.6562|9.373E-06|1.223E-23| 1| 1|R|  30|26
 117.6417|6.444E-04|1.621E-04| 8079.6315|1.212E-06|3.636E-27| 3| 3|R|  33|37
 117.7604|6.483E-06|1.634E-06|10246.1565|1.148E-08|1.650E-30| 4| 4|R|  31|26
 117.9012|2.451E-03|6.205E-04| 6052.0067|4.483E-06|2.555E-25| 2| 2|R|  32|28
 117.9632|9.768E-03|2.478E-03| 1953.1204|1.842E-05|3.633E-22| 0| 0|R|  33|38
 118.0946|5.495E-03|1.397E-03| 3952.8416|9.762E-06|1.171E-23| 1| 1|R|  31|27
 118.1060|6.486E-04|1.651E-04|12165.1888|1.224E-06|1.058E-29| 5| 5|R|  33|28
 118.2031|6.757E-04|1.725E-04| 8075.9804|1.314E-06|3.878E-27| 3| 3|R|  34|38
 118.2135|5.551E-03|1.417E-03| 4012.2651|1.049E-05|1.084E-23| 1| 1|R|  33|46
 118.3441|2.435E-03|6.234E-04| 6066.9389|4.470E-06|2.512E-25| 2| 2|R|  32|36
 118.4010|2.209E-06|5.665E-07|10211.8624|4.058E-09|5.989E-31| 4| 4|R|  32|27
 118.4067|1.181E-06|3.031E-07|10094.4138|2.301E-09|3.771E-31| 4| 4|R|  34|46
 118.4684|9.838E-03|2.524E-03| 1782.6624|1.699E-05|4.768E-22| 0| 0|R|  30|26
 118.5429|6.647E-04|1.711E-04|12191.2230|1.259E-06|1.056E-29| 5| 5|R|  33|36
 118.7101|2.477E-03|6.403E-04| 6078.0384|4.700E-06|2.533E-25| 2| 2|R|  33|37
 118.8513|5.938E-04|1.541E-04|12124.8108|1.161E-06|1.043E-29| 5| 5|R|  34|37
 118.8804|5.200E-04|1.349E-04| 8199.4855|9.300E-07|2.561E-27| 3| 3|R|  31|26
 118.9746|5.493E-03|1.429E-03| 4002.2780|1.014E-05|1.112E-23| 1| 1|R|  32|28
 119.1725|9.796E-03|2.560E-03| 1853.2540|1.756E-05|4.356E-22| 0| 0|R|  31|27
 119.2117|4.153E-07|1.087E-07|10191.8124|7.913E-10|1.180E-31| 4| 4|R|  33|28
 119.2608|9.728E-03|2.550E-03| 1974.6804|1.854E-05|3.625E-22| 0| 0|R|  33|46
 119.2634|2.509E-03|6.579E-04| 6098.3622|4.923E-06|2.520E-25| 2| 2|R|  34|38
 119.3478|5.367E-04|1.411E-04|12075.5492|1.084E-06|1.023E-29| 5| 5|R|  35|38
 119.4237|5.476E-03|1.441E-03| 4013.4597|1.015E-05|1.103E-23| 1| 1|R|  32|36
 119.4846|6.442E-04|1.699E-04| 8130.6563|1.266E-06|3.530E-27| 3| 3|R|  34|46
 119.5124|5.543E-04|1.462E-04| 8190.5900|1.028E-06|2.803E-27| 3| 3|R|  32|27
 119.6551|8.259E-07|2.187E-07|10214.3888|1.580E-09|2.297E-31| 4| 4|R|  33|36
 119.7785|5.490E-03|1.458E-03| 4051.8601|1.051E-05|1.054E-23| 1| 1|R|  33|37
 119.9510|2.997E-08|7.997E-09|10173.2733|5.915E-11|8.884E-33| 4| 4|R|  34|37
 120.0005|2.312E-03|6.167E-04| 6126.4690|4.173E-06|2.288E-25| 2| 2|R|  31|26
 120.0480|9.738E-03|2.602E-03| 1927.3318|1.814E-05|3.971E-22| 0| 0|R|  32|28
 120.2331|8.273E-04|2.221E-04|12383.1920|1.543E-06|1.044E-29| 5| 5|R|  32|26
 120.3176|5.807E-04|1.563E-04| 8193.4069|1.117E-06|2.977E-27| 3| 3|R|  33|28
 120.3237|5.494E-03|1.480E-03| 4096.7489|1.088E-05|1.000E-23| 1| 1|R|  34|38
 120.4383|1.154E-06|3.119E-07|10146.8048|2.353E-09|3.590E-31| 4| 4|R|  35|38
 120.5033|9.723E-03|2.628E-03| 1934.6669|1.818E-05|3.968E-22| 0| 0|R|  32|36
 120.5626|2.461E-03|6.667E-04| 6142.6977|4.881E-06|2.396E-25| 2| 2|R|  34|46
 120.6238|2.352E-03|6.377E-04| 6143.6363|4.402E-06|2.302E-25| 2| 2|R|  32|27
 120.6284|5.791E-04|1.572E-04|12151.3597|1.182E-06|1.022E-29| 5| 5|R|  35|46
 120.7672|5.703E-04|1.552E-04| 8212.4304|1.101E-06|2.877E-27| 3| 3|R|  33|36
 120.7910|7.499E-04|2.042E-04|12324.8097|1.448E-06|1.041E-29| 5| 5|R|  33|27
 120.8469|9.679E-03|2.640E-03| 2001.0374|1.870E-05|3.613E-22| 0| 0|R|  33|37
 121.0507|6.067E-04|1.664E-04| 8197.2732|1.208E-06|3.142E-27| 3| 3|R|  34|37
 121.1206|5.372E-03|1.474E-03| 4027.0394|9.789E-06|1.110E-23| 1| 1|R|  31|26
 121.3841|9.627E-03|2.662E-03| 2071.0836|1.923E-05|3.286E-22| 0| 0|R|  34|38
 121.3881|1.100E-05|3.039E-06|10363.9170|2.072E-08|2.583E-30| 4| 4|R|  32|26
 121.4235|2.378E-03|6.580E-04| 6169.9079|4.616E-06|2.281E-25| 2| 2|R|  33|28
 121.5262|6.893E-04|1.913E-04|12283.2947|1.378E-06|1.032E-29| 5| 5|R|  34|28
 121.5289|6.370E-04|1.768E-04| 8194.1835|1.310E-06|3.345E-27| 3| 3|R|  35|38
 121.6407|5.443E-03|1.515E-03| 4130.4786|1.089E-05|9.752E-24| 1| 1|R|  34|46
 121.7354|5.387E-03|1.501E-03| 4070.9363|1.017E-05|1.059E-23| 1| 1|R|  32|27
 121.7371|9.874E-08|2.755E-08|10212.8204|2.034E-10|2.884E-32| 4| 4|R|  35|46
 121.8795|2.362E-03|6.608E-04| 6185.2830|4.601E-06|2.241E-25| 2| 2|R|  33|36
 121.9360|5.110E-06|1.432E-06|10330.2633|9.959E-09|1.273E-30| 4| 4|R|  33|27
 121.9756|7.060E-04|1.981E-04|12309.7659|1.417E-06|1.029E-29| 5| 5|R|  34|36
 122.1505|2.403E-03|6.771E-04| 6196.7485|4.830E-06|2.252E-25| 2| 2|R|  34|37
 122.1931|6.330E-04|1.786E-04|12243.6621|1.309E-06|1.017E-29| 5| 5|R|  35|37
 122.2407|9.696E-03|2.735E-03| 1901.1308|1.783E-05|4.344E-22| 0| 0|R|  31|26
 122.5294|5.385E-03|1.531E-03| 4121.2526|1.055E-05|1.002E-23| 1| 1|R|  33|28
 122.5431|4.858E-04|1.381E-04| 8318.3659|9.235E-07|2.204E-27| 3| 3|R|  32|26
 122.6086|5.741E-04|1.637E-04|12194.8971|1.224E-06|9.969E-30| 5| 5|R|  36|38
 122.6195|2.434E-03|6.940E-04| 6217.6256|5.051E-06|2.234E-25| 2| 2|R|  35|38
 122.6645|2.026E-06|5.781E-07|10311.0241|4.089E-09|5.270E-31| 4| 4|R|  34|28
 122.7187|9.586E-03|2.739E-03| 2093.9411|1.936E-05|3.272E-22| 0| 0|R|  34|46
 122.8459|6.059E-04|1.737E-04| 8250.1409|1.260E-06|3.033E-27| 3| 3|R|  35|46
 122.8469|9.654E-03|2.765E-03| 1972.4265|1.840E-05|3.953E-22| 0| 0|R|  32|27
 122.9918|5.367E-03|1.543E-03| 4132.8834|1.055E-05|9.928E-24| 1| 1|R|  33|36
 123.0811|5.188E-04|1.495E-04| 8310.1024|1.021E-06|2.408E-27| 3| 3|R|  33|27
 123.1204|2.859E-06|8.248E-07|10334.0439|5.791E-09|7.276E-31| 4| 4|R|  34|36
 123.2503|5.381E-03|1.558E-03| 4171.6385|1.091E-05|9.454E-24| 1| 1|R|  34|37
 123.3242|3.722E-07|1.080E-07|10293.2243|7.769E-10|1.007E-31| 4| 4|R|  35|37
 123.6354|9.595E-03|2.802E-03| 2047.3798|1.896E-05|3.588E-22| 0| 0|R|  33|28
 123.6981|2.239E-03|6.547E-04| 6246.4695|4.298E-06|2.039E-25| 2| 2|R|  32|26
 123.7101|5.384E-03|1.577E-03| 4217.0726|1.127E-05|8.941E-24| 1| 1|R|  35|38
 123.7294|8.331E-08|2.442E-08|10267.2431|1.793E-10|2.357E-32| 4| 4|R|  36|38
 123.8029|5.441E-04|1.596E-04| 8313.7245|1.108E-06|2.550E-27| 3| 3|R|  34|28
 123.8209|8.742E-04|2.565E-04|12503.4252|1.730E-06|1.011E-29| 5| 5|R|  33|26
 123.9236|6.184E-04|1.821E-04|12271.9881|1.333E-06|9.927E-30| 5| 5|R|  36|46
 123.9547|2.386E-03|7.028E-04| 6263.2603|5.005E-06|2.119E-25| 2| 2|R|  35|46
 124.1041|9.580E-03|2.830E-03| 2055.1702|1.900E-05|3.583E-22| 0| 0|R|  33|36
 124.2263|2.279E-03|6.752E-04| 6264.2602|4.525E-06|2.044E-25| 2| 2|R|  33|27
 124.2654|5.339E-04|1.584E-04| 8333.1976|1.092E-06|2.461E-27| 3| 3|R|  34|36
 124.2876|7.947E-04|2.359E-04|12445.6007|1.625E-06|1.008E-29| 5| 5|R|  34|27
 124.3502|9.535E-03|2.834E-03| 2121.8843|1.951E-05|3.252E-22| 0| 0|R|  34|37
 124.4553|5.691E-04|1.697E-04| 8318.3240|1.199E-06|2.686E-27| 3| 3|R|  35|37
 124.8007|9.483E-03|2.851E-03| 2192.4677|2.003E-05|2.948E-22| 0| 0|R|  35|38
 124.8503|5.983E-04|1.801E-04| 8315.7124|1.299E-06|2.855E-27| 3| 3|R|  36|38
 124.8532|5.263E-03|1.582E-03| 4148.1600|1.019E-05|9.985E-24| 1| 1|R|  32|26
 124.9413|2.304E-03|6.948E-04| 6291.3314|4.737E-06|2.018E-25| 2| 2|R|  34|28
 124.9418|7.325E-04|2.210E-04|12404.8209|1.549E-06|9.982E-30| 5| 5|R|  35|28
 125.0109|1.690E-05|5.103E-06|10485.3050|3.377E-08|3.633E-30| 4| 4|R|  33|26
 125.0631|2.309E-07|6.987E-08|10334.5576|5.022E-10|6.125E-32| 4| 4|R|  36|46
 125.0635|5.333E-03|1.613E-03| 4252.1193|1.129E-05|8.700E-24| 1| 1|R|  35|46
 125.3715|5.277E-03|1.607E-03| 4192.6716|1.058E-05|9.488E-24| 1| 1|R|  33|27
 125.4036|7.499E-04|2.287E-04|12431.7415|1.592E-06|9.941E-30| 5| 5|R|  35|36
 125.4103|2.288E-03|6.977E-04| 6307.1625|4.721E-06|1.980E-25| 2| 2|R|  34|36
 125.4664|9.352E-06|2.856E-06|10452.1994|1.931E-08|2.126E-30| 4| 4|R|  34|27
 125.5302|6.746E-04|2.065E-04|12365.8552|1.473E-06|9.836E-30| 5| 5|R|  36|37
 125.5865|2.328E-03|7.133E-04| 6318.8990|4.949E-06|1.985E-25| 2| 2|R|  35|37
 125.8650|6.139E-04|1.894E-04|12317.5057|1.380E-06|9.649E-30| 5| 5|R|  37|38
 125.9712|2.358E-03|7.294E-04| 6340.2450|5.168E-06|1.964E-25| 2| 2|R|  36|38
 126.0084|9.551E-03|2.952E-03| 2023.3715|1.867E-05|3.922E-22| 0| 0|R|  32|26
 126.0798|5.274E-03|1.634E-03| 4243.7820|1.094E-05|8.941E-24| 1| 1|R|  34|28
 126.1126|4.951E-06|1.536E-06|10433.6887|1.057E-08|1.171E-30| 4| 4|R|  35|28
 126.1724|9.441E-03|2.933E-03| 2216.6598|2.016E-05|2.929E-22| 0| 0|R|  35|46
 126.2009|4.517E-04|1.403E-04| 8440.9090|9.112E-07|1.873E-27| 3| 3|R|  33|26
 126.2027|5.678E-04|1.766E-04| 8372.9868|1.246E-06|2.577E-27| 3| 3|R|  36|46
 126.5167|9.508E-03|2.975E-03| 2095.2734|1.923E-05|3.556E-22| 0| 0|R|  33|27
 126.5553|5.256E-03|1.647E-03| 4255.8752|1.095E-05|8.857E-24| 1| 1|R|  34|36
 126.5812|6.228E-06|1.954E-06|10457.1643|1.334E-08|1.440E-30| 4| 4|R|  35|36
 126.6452|4.834E-04|1.518E-04| 8433.1835|1.007E-06|2.043E-27| 3| 3|R|  34|27
 126.6927|2.004E-06|6.306E-07|10416.5484|4.417E-09|4.914E-31| 4| 4|R|  36|37
 126.7177|5.270E-03|1.659E-03| 4294.8889|1.130E-05|8.410E-24| 1| 1|R|  35|37
 127.0161|2.694E-07|8.545E-08|10390.9725|6.114E-10|6.890E-32| 4| 4|R|  37|38
 127.0921|5.273E-03|1.675E-03| 4340.7827|1.166E-05|7.930E-24| 1| 1|R|  36|38
 127.2142|6.601E-04|2.103E-04|12395.9117|1.500E-06|9.573E-30| 5| 5|R|  37|46
 127.2183|9.448E-03|3.008E-03| 2171.0152|1.978E-05|3.216E-22| 0| 0|R|  34|28
 127.2836|5.077E-04|1.619E-04| 8437.5274|1.094E-06|2.160E-27| 3| 3|R|  35|28
 127.3423|2.310E-03|7.382E-04| 6387.2150|5.118E-06|1.858E-25| 2| 2|R|  36|46
 127.3910|2.166E-03|6.921E-04| 6370.1676|4.411E-06|1.799E-25| 2| 2|R|  33|26
 127.4038|9.237E-04|2.953E-04|12627.2461|1.936E-06|9.721E-30| 5| 5|R|  34|26
 127.7003|9.433E-03|3.037E-03| 2179.2743|1.982E-05|3.209E-22| 0| 0|R|  34|36
 127.7588|4.977E-04|1.605E-04| 8457.4630|1.076E-06|2.081E-27| 3| 3|R|  35|36
 127.7795|8.421E-04|2.717E-04|12569.8884|1.821E-06|9.686E-30| 5| 5|R|  35|27
 127.8240|2.205E-03|7.120E-04| 6388.4865|4.638E-06|1.798E-25| 2| 2|R|  34|27
 127.8490|9.388E-03|3.034E-03| 2246.2344|2.031E-05|2.904E-22| 0| 0|R|  35|37
 127.8553|5.317E-04|1.719E-04| 8442.7793|1.182E-06|2.270E-27| 3| 3|R|  36|37
 128.1673|5.598E-04|1.824E-04| 8440.5627|1.282E-06|2.410E-27| 3| 3|R|  37|38
 128.2131|9.336E-03|3.045E-03| 2317.2685|2.082E-05|2.625E-22| 0| 0|R|  36|38
 128.3526|7.783E-04|2.546E-04|12529.7627|1.738E-06|9.588E-30| 5| 5|R|  36|28
 128.3846|1.683E-06|5.512E-07|10459.6207|3.860E-09|4.028E-31| 4| 4|R|  37|46
 128.4545|2.229E-03|7.308E-04| 6416.2727|4.847E-06|1.769E-25| 2| 2|R|  35|28
 128.4819|5.220E-03|1.713E-03| 4377.1828|1.167E-05|7.698E-24| 1| 1|R|  36|46
 128.5811|5.152E-03|1.692E-03| 4273.0132|1.059E-05|8.901E-24| 1| 1|R|  33|26
 128.6287|2.431E-05|7.997E-06|10610.3159|5.144E-08|4.744E-30| 4| 4|R|  34|26
 128.8268|7.964E-04|2.634E-04|12557.1451|1.785E-06|9.538E-30| 5| 5|R|  36|36
 128.8627|7.187E-04|2.380E-04|12491.3854|1.655E-06|9.446E-30| 5| 5|R|  37|37
 128.9365|2.213E-03|7.337E-04| 6432.5728|4.829E-06|1.734E-25| 2| 2|R|  35|36
 128.9919|1.505E-05|4.995E-06|10577.6657|3.285E-08|3.097E-30| 4| 4|R|  35|27
 129.0029|5.165E-03|1.714E-03| 4318.0431|1.096E-05|8.429E-24| 1| 1|R|  34|27
 129.0180|2.253E-03|7.485E-04| 6444.4855|5.056E-06|1.735E-25| 2| 2|R|  36|37
 129.1168|6.561E-04|2.186E-04|12443.3707|1.553E-06|9.272E-30| 5| 5|R|  38|38
 129.3185|2.282E-03|7.639E-04| 6466.2162|5.272E-06|1.712E-25| 2| 2|R|  37|38
 129.5549|5.299E-04|1.783E-04| 8499.1895|1.226E-06|2.166E-27| 3| 3|R|  37|46
 129.5560|9.303E-06|3.130E-06|10559.8013|2.096E-08|1.986E-30| 4| 4|R|  36|28
 129.6216|9.292E-03|3.131E-03| 2342.8322|2.095E-05|2.602E-22| 0| 0|R|  36|46
